org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
21494,51,0,20210912,2619,0.16666666666666666,[10.065018539828666],[18.025294231250516],[7.960275691421851]
21495,51,0,20210912,2620,0.25,[10.066019690576653],[17.30285666384201],[7.236836973265358]
21496,51,0,20210912,2621,0.16666666666666666,[10.066019690576653],[23.048974120573778],[12.982954429997125]
21497,51,0,20210912,2622,0.25,[10.065020138089759],[22.095725205302024],[12.030705067212265]
21498,51,0,20210912,2623,0.5,[10.065022375655287],[2.505204659647383],[-7.559817716007904]
21501,51,0,20210912,3046,0.08333333333333333,[10.066169287814857],[30.235616786269834],[20.16944749845498]
21502,51,0,20210912,3074,0.5833333333333334,[10.067318757192174],[2.3478038893090485],[-7.719514867883126]
21503,51,1,20210912,3074,0.6666666666666666,[9.882845188284518],[2.3311999502408964],[-7.551645238043622]
21506,51,1,20210912,2599,0.0,[9.88284751278475],[27.88486010189971],[18.002012589114962]
21507,51,1,20210912,2600,0.0,[9.882831531845653],[32.794820432037135],[22.91198890019148]
21508,51,1,20210912,2601,0.5,[9.882850418410042],[19.62368717727702],[9.740836758866978]
21509,51,1,20210912,2602,0.5,[9.884816655044167],[23.628509394746185],[13.743692739702018]
21510,51,1,20210912,2605,0.8333333333333334,[9.882902429102744],[2.2068660928248027],[-7.676036336277941]
21511,51,1,20210912,2606,0.3333333333333333,[9.884868084611808],[15.597093055520984],[5.712224970909176]
21512,51,1,20210912,2607,0.3333333333333333,[9.884937238493723],[14.733076090283056],[4.848138851789333]
21513,51,1,20210912,2225,0.5,[9.886364625968824],[13.209978250216857],[3.3236136242480327]
21514,51,1,20210912,2612,0.18181818181818182,[9.962328767123287],[11.94511585386967],[1.9827870867463826]
21515,51,1,20210912,2631,0.2727272727272727,[9.962329084221206],[12.52541946255883],[2.5630903783376233]
21516,51,1,20210912,2414,0.18181818181818182,[9.963323186199899],[12.364260714684049],[2.4009375284841497]
21517,51,1,20210912,2415,0.09090909090909091,[9.96335901826484],[12.097503966725883],[2.134144948461042]
21518,51,1,20210912,2416,0.09090909090909091,[9.963395484525622],[14.639129982588068],[4.675734498062447]
21519,51,1,20210912,2417,0.6153846153846154,"[10.12962962962963, 9.908369408369408]","[2.776096361231311, 2.3288129616229467]","[-7.353533268398319, -7.579556446746461]"
21520,51,1,20210912,3856,0.0,[],[],[]
21521,67,1,20210907,1951,0.18181818181818182,[],[],[]
21521,67,1,20210908,1951,0.2727272727272727,[],[],[]
21521,67,1,20210909,1951,0.18181818181818182,[],[],[]
21521,67,1,20210910,1951,0.22727272727272727,[],[],[]
21521,67,1,20210913,1951,0.11363636363636363,[],[],[]
21521,67,1,20210914,1951,0.18181818181818182,[],[],[]
21521,67,1,20210915,1951,0.2727272727272727,[],[],[]
21521,67,1,20210916,1951,0.3333333333333333,[10.008333333333333],[7.37097480524759],[-2.637358528085743]
21521,67,1,20210917,1951,0.23076923076923078,[10.008333333333333],[4.189200994243724],[-5.819132339089609]
21522,67,1,20210907,1984B,0.36363636363636365,[],[],[]
21522,67,1,20210908,1984B,0.3409090909090909,[],[],[]
21522,67,1,20210909,1984B,0.5,[],[],[]
21522,67,1,20210910,1984B,0.3522727272727273,[],[],[]
21522,67,1,20210913,1984B,0.3409090909090909,[],[],[]
21522,67,1,20210914,1984B,0.3409090909090909,[],[],[]
21522,67,1,20210915,1984B,0.2840909090909091,[],[],[]
21522,67,1,20210916,1984B,0.41025641025641024,[10.008333333333333],[14.055152805434785],[4.046819472101452]
21522,67,1,20210917,1984B,0.3333333333333333,[10.008333333333333],[14.347025077865615],[4.338691744532282]
21523,67,1,20210907,5952,0.5568181818181818,[],[],[]
21523,67,1,20210908,5952,0.4090909090909091,[],[],[]
21523,67,1,20210909,5952,0.42045454545454547,[],[],[]
21523,67,1,20210910,5952,0.5227272727272727,[],[],[]
21523,67,1,20210913,5952,0.4090909090909091,[],[],[]
21523,67,1,20210914,5952,0.3181818181818182,[],[],[]
21523,67,1,20210915,5952,0.4318181818181818,[],[],[]
21523,67,1,20210916,5952,0.5897435897435898,[10.008333333333333],[13.543473593773598],[3.535140260440265]
21523,67,1,20210917,5952,0.28205128205128205,[10.008333333333333],[20.651091666666677],[10.642758333333344]
21524,67,1,20210907,5953,0.6931818181818182,[],[],[]
21524,67,1,20210908,5953,0.6136363636363636,[],[],[]
21524,67,1,20210909,5953,0.8068181818181818,[],[],[]
21524,67,1,20210910,5953,0.7954545454545454,[],[],[]
21524,67,1,20210913,5953,0.7727272727272727,[],[],[]
21524,67,1,20210914,5953,0.6590909090909091,[],[],[]
21524,67,1,20210915,5953,0.6931818181818182,[],[],[]
21524,67,1,20210916,5953,0.7435897435897436,[10.008333333333333],[2.0242244232433872],[-7.984108910089946]
21524,67,1,20210917,5953,0.6923076923076923,[10.008333333333333],[2.088714669833849],[-7.9196186634994845]
21525,67,1,20210907,5920C,0.4318181818181818,[],[],[]
21525,67,1,20210908,5920C,0.3181818181818182,[],[],[]
21525,67,1,20210909,5920C,0.3068181818181818,[],[],[]
21525,67,1,20210910,5920C,0.36363636363636365,[],[],[]
21525,67,1,20210913,5920C,0.23863636363636365,[],[],[]
21525,67,1,20210914,5920C,0.22727272727272727,[],[],[]
21525,67,1,20210915,5920C,0.3181818181818182,[],[],[]
21525,67,1,20210916,5920C,0.358974358974359,[10.008333333333333],[12.714082844309647],[2.7057495109763146]
21525,67,1,20210917,5920C,0.3333333333333333,[10.008333333333333],[10.27306642480871],[0.26473309147537627]
21526,67,1,20210907,5922,0.3068181818181818,[],[],[]
21526,67,1,20210908,5922,0.18181818181818182,[],[],[]
21526,67,1,20210909,5922,0.22727272727272727,[],[],[]
21526,67,1,20210910,5922,0.20454545454545456,[],[],[]
21526,67,1,20210913,5922,0.09090909090909091,[],[],[]
21526,67,1,20210914,5922,0.11363636363636363,[],[],[]
21526,67,1,20210915,5922,0.22727272727272727,[],[],[]
