5714, 52, 1, 20210920, 2299 
5714, 52, 1, 20210921, 2299 
5714, 52, 1, 20210922, 2299 
5714, 52, 1, 20210923, 2299 
5714, 52, 1, 20210924, 2299 
5714, 52, 1, 20210927, 2299 
5714, 52, 1, 20210928, 2299 
5714, 52, 1, 20210929, 2299 
5714, 52, 1, 20210930, 2299 
5714, 52, 1, 20211001, 2299 
5714, 52, 1, 20211004, 2299 
5714, 52, 1, 20211005, 2299 
5714, 52, 1, 20211006, 2299 
5714, 52, 1, 20211007, 2299 
5714, 52, 1, 20211008, 2299 
5714, 52, 1, 20211011, 2299 
5714, 52, 1, 20211012, 2299 
5714, 52, 1, 20211013, 2299 
5714, 52, 1, 20211014, 2299 
5714, 52, 1, 20211015, 2299 
8187, 64, 0, 20210920, 3520 
8187, 64, 0, 20210921, 3520 
8187, 64, 0, 20210922, 3520 
8187, 64, 0, 20210923, 3520 
8187, 64, 0, 20210924, 3520 
8187, 64, 0, 20210927, 3520 
8187, 64, 0, 20210928, 3520 
8187, 64, 0, 20210929, 3520 
8187, 64, 0, 20210930, 3520 
8187, 64, 0, 20211001, 3520 
8187, 64, 0, 20211004, 3520 
8187, 64, 0, 20211005, 3520 
8187, 64, 0, 20211006, 3520 
8187, 64, 0, 20211007, 3520 
8187, 64, 0, 20211008, 3520 
8187, 64, 0, 20211011, 3520 
8187, 64, 0, 20211012, 3520 
8187, 64, 0, 20211013, 3520 
8187, 64, 0, 20211014, 3520 
8187, 64, 0, 20211015, 3520 
8543, 30, 1, 20210925, 1483 
8543, 30, 1, 20211002, 1483 
8543, 30, 1, 20211009, 1483 
8543, 30, 1, 20211016, 1483 
8574, 30, 0, 20210925, 1208 
8574, 30, 0, 20211002, 1208 
8574, 30, 0, 20211009, 1208 
8574, 30, 0, 20211016, 1208 
8575, 30, 0, 20210925, 2582 
8575, 30, 0, 20211002, 2582 
8575, 30, 0, 20211009, 2582 
8575, 30, 0, 20211016, 2582 
8576, 30, 0, 20210925, 2585 
8576, 30, 0, 20211002, 2585 
8576, 30, 0, 20211009, 2585 
8576, 30, 0, 20211016, 2585 
8613, 30, 1, 20210926, 1483 
8613, 30, 1, 20211003, 1483 
8613, 30, 1, 20211010, 1483 
8613, 30, 1, 20211017, 1483 
8619, 30, 0, 20210926, 1208 
8619, 30, 0, 20211003, 1208 
8619, 30, 0, 20211010, 1208 
8619, 30, 0, 20211017, 1208 
8620, 30, 0, 20210926, 2582 
8620, 30, 0, 20211003, 2582 
8620, 30, 0, 20211010, 2582 
8620, 30, 0, 20211017, 2582 
8621, 30, 0, 20210926, 2585 
8621, 30, 0, 20211003, 2585 
8621, 30, 0, 20211010, 2585 
8621, 30, 0, 20211017, 2585 
9011, 59, 1, 20210920, 2289 
9011, 59, 1, 20210921, 2289 
9011, 59, 1, 20210930, 2289 
9011, 59, 1, 20211001, 2289 
9251, 59, 1, 20210925, 2289 
9251, 59, 1, 20211002, 2289 
9251, 59, 1, 20211009, 2289 
9251, 59, 1, 20211016, 2289 
9906, 47, 0, 20210926, 1112 
9906, 47, 0, 20211003, 1112 
9906, 47, 0, 20211010, 1112 
9906, 47, 0, 20211017, 1112 
10170, 30, 0, 20210925, 1555 
10170, 30, 0, 20211002, 1555 
10170, 30, 0, 20211009, 1555 
10170, 30, 0, 20211016, 1555 
10171, 30, 0, 20210925, 2788 
10171, 30, 0, 20211002, 2788 
10171, 30, 0, 20211009, 2788 
10171, 30, 0, 20211016, 2788 
12210, 1, 1, 20211015, 8721 
12211, 1, 1, 20211015, 8711 
12212, 1, 1, 20211015, 8701 
12213, 1, 1, 20211015, 8691 
12214, 1, 1, 20211015, 8681 
12215, 1, 1, 20211015, 8671 
12216, 1, 1, 20211015, 8661 
12217, 1, 1, 20211015, 8651 
12218, 1, 1, 20211015, 8642 
12220, 2, 1, 20211015, 8262 
12484, 1, 0, 20211015, 8733 
12505, 2, 0, 20211015, 8641 
12507, 1, 0, 20211015, 8642 
12508, 1, 0, 20211015, 8652 
12509, 1, 0, 20211015, 8662 
12510, 1, 0, 20211015, 8672 
12511, 1, 0, 20211015, 8682 
12512, 1, 0, 20211015, 8692 
12513, 1, 0, 20211015, 8702 
12514, 1, 0, 20211015, 8712 
12515, 1, 0, 20211015, 8722 
12516, 1, 0, 20211015, 8732 
12517, 1, 0, 20211015, 8161 
12519, 1, 1, 20211015, 8721 
12520, 1, 1, 20211015, 8711 
12521, 1, 1, 20211015, 8701 
12522, 1, 1, 20211015, 8691 
12523, 1, 1, 20211015, 8681 
12524, 1, 1, 20211015, 8671 
12525, 1, 1, 20211015, 8661 
12526, 1, 1, 20211015, 8651 
12527, 1, 1, 20211015, 8642 
12528, 2, 0, 20211015, 8733 
12641, 2, 1, 20210920, 8262 
12641, 2, 1, 20210921, 8262 
12641, 2, 1, 20210922, 8262 
12641, 2, 1, 20210923, 8262 
12641, 2, 1, 20210924, 8262 
12641, 2, 1, 20210927, 8262 
12641, 2, 1, 20210928, 8262 
12641, 2, 1, 20210929, 8262 
12641, 2, 1, 20210930, 8262 
12641, 2, 1, 20211001, 8262 
12641, 2, 1, 20211004, 8262 
12641, 2, 1, 20211005, 8262 
12641, 2, 1, 20211006, 8262 
12641, 2, 1, 20211007, 8262 
12641, 2, 1, 20211008, 8262 
12641, 2, 1, 20211011, 8262 
12641, 2, 1, 20211012, 8262 
12641, 2, 1, 20211013, 8262 
12641, 2, 1, 20211014, 8262 
12735, 1, 0, 20210920, 8642 
12735, 1, 0, 20210921, 8642 
12735, 1, 0, 20210922, 8642 
12735, 1, 0, 20210923, 8642 
12735, 1, 0, 20210924, 8642 
12735, 1, 0, 20210927, 8642 
12735, 1, 0, 20210928, 8642 
12735, 1, 0, 20210929, 8642 
12735, 1, 0, 20210930, 8642 
12735, 1, 0, 20211001, 8642 
12735, 1, 0, 20211004, 8642 
12735, 1, 0, 20211005, 8642 
12735, 1, 0, 20211006, 8642 
12735, 1, 0, 20211007, 8642 
12735, 1, 0, 20211008, 8642 
12735, 1, 0, 20211011, 8642 
12735, 1, 0, 20211012, 8642 
12735, 1, 0, 20211013, 8642 
12735, 1, 0, 20211014, 8642 
12736, 1, 0, 20210920, 8652 
12736, 1, 0, 20210921, 8652 
12736, 1, 0, 20210922, 8652 
12736, 1, 0, 20210923, 8652 
12736, 1, 0, 20210924, 8652 
12736, 1, 0, 20210927, 8652 
12736, 1, 0, 20210928, 8652 
12736, 1, 0, 20210929, 8652 
12736, 1, 0, 20210930, 8652 
12736, 1, 0, 20211001, 8652 
12736, 1, 0, 20211004, 8652 
12736, 1, 0, 20211005, 8652 
12736, 1, 0, 20211006, 8652 
12736, 1, 0, 20211007, 8652 
12736, 1, 0, 20211008, 8652 
12736, 1, 0, 20211011, 8652 
12736, 1, 0, 20211012, 8652 
12736, 1, 0, 20211013, 8652 
12736, 1, 0, 20211014, 8652 
12737, 1, 0, 20210920, 8662 
12737, 1, 0, 20210921, 8662 
12737, 1, 0, 20210922, 8662 
12737, 1, 0, 20210923, 8662 
12737, 1, 0, 20210924, 8662 
12737, 1, 0, 20210927, 8662 
12737, 1, 0, 20210928, 8662 
12737, 1, 0, 20210929, 8662 
12737, 1, 0, 20210930, 8662 
12737, 1, 0, 20211001, 8662 
12737, 1, 0, 20211004, 8662 
12737, 1, 0, 20211005, 8662 
12737, 1, 0, 20211006, 8662 
12737, 1, 0, 20211007, 8662 
12737, 1, 0, 20211008, 8662 
12737, 1, 0, 20211011, 8662 
12737, 1, 0, 20211012, 8662 
12737, 1, 0, 20211013, 8662 
12737, 1, 0, 20211014, 8662 
12738, 1, 0, 20210920, 8672 
12738, 1, 0, 20210921, 8672 
12738, 1, 0, 20210922, 8672 
12738, 1, 0, 20210923, 8672 
12738, 1, 0, 20210924, 8672 
12738, 1, 0, 20210927, 8672 
12738, 1, 0, 20210928, 8672 
12738, 1, 0, 20210929, 8672 
12738, 1, 0, 20210930, 8672 
12738, 1, 0, 20211001, 8672 
12738, 1, 0, 20211004, 8672 
12738, 1, 0, 20211005, 8672 
12738, 1, 0, 20211006, 8672 
12738, 1, 0, 20211007, 8672 
12738, 1, 0, 20211008, 8672 
12738, 1, 0, 20211011, 8672 
12738, 1, 0, 20211012, 8672 
12738, 1, 0, 20211013, 8672 
12738, 1, 0, 20211014, 8672 
12739, 1, 0, 20210920, 8682 
12739, 1, 0, 20210921, 8682 
12739, 1, 0, 20210922, 8682 
12739, 1, 0, 20210923, 8682 
12739, 1, 0, 20210924, 8682 
12739, 1, 0, 20210927, 8682 
12739, 1, 0, 20210928, 8682 
12739, 1, 0, 20210929, 8682 
12739, 1, 0, 20210930, 8682 
12739, 1, 0, 20211001, 8682 
12739, 1, 0, 20211004, 8682 
12739, 1, 0, 20211005, 8682 
12739, 1, 0, 20211006, 8682 
12739, 1, 0, 20211007, 8682 
12739, 1, 0, 20211008, 8682 
12739, 1, 0, 20211011, 8682 
12739, 1, 0, 20211012, 8682 
12739, 1, 0, 20211013, 8682 
12739, 1, 0, 20211014, 8682 
12740, 1, 0, 20210920, 8692 
12740, 1, 0, 20210921, 8692 
12740, 1, 0, 20210922, 8692 
12740, 1, 0, 20210923, 8692 
12740, 1, 0, 20210924, 8692 
12740, 1, 0, 20210927, 8692 
12740, 1, 0, 20210928, 8692 
12740, 1, 0, 20210929, 8692 
12740, 1, 0, 20210930, 8692 
12740, 1, 0, 20211001, 8692 
12740, 1, 0, 20211004, 8692 
12740, 1, 0, 20211005, 8692 
12740, 1, 0, 20211006, 8692 
12740, 1, 0, 20211007, 8692 
12740, 1, 0, 20211008, 8692 
12740, 1, 0, 20211011, 8692 
12740, 1, 0, 20211012, 8692 
12740, 1, 0, 20211013, 8692 
12740, 1, 0, 20211014, 8692 
12741, 1, 0, 20210920, 8702 
12741, 1, 0, 20210921, 8702 
12741, 1, 0, 20210922, 8702 
12741, 1, 0, 20210923, 8702 
12741, 1, 0, 20210924, 8702 
12741, 1, 0, 20210927, 8702 
12741, 1, 0, 20210928, 8702 
12741, 1, 0, 20210929, 8702 
12741, 1, 0, 20210930, 8702 
12741, 1, 0, 20211001, 8702 
12741, 1, 0, 20211004, 8702 
12741, 1, 0, 20211005, 8702 
12741, 1, 0, 20211006, 8702 
12741, 1, 0, 20211007, 8702 
12741, 1, 0, 20211008, 8702 
12741, 1, 0, 20211011, 8702 
12741, 1, 0, 20211012, 8702 
12741, 1, 0, 20211013, 8702 
12741, 1, 0, 20211014, 8702 
12742, 1, 0, 20210920, 8712 
12742, 1, 0, 20210921, 8712 
12742, 1, 0, 20210922, 8712 
12742, 1, 0, 20210923, 8712 
12742, 1, 0, 20210924, 8712 
12742, 1, 0, 20210927, 8712 
12742, 1, 0, 20210928, 8712 
12742, 1, 0, 20210929, 8712 
12742, 1, 0, 20210930, 8712 
12742, 1, 0, 20211001, 8712 
12742, 1, 0, 20211004, 8712 
12742, 1, 0, 20211005, 8712 
12742, 1, 0, 20211006, 8712 
12742, 1, 0, 20211007, 8712 
12742, 1, 0, 20211008, 8712 
12742, 1, 0, 20211011, 8712 
12742, 1, 0, 20211012, 8712 
12742, 1, 0, 20211013, 8712 
12742, 1, 0, 20211014, 8712 
12743, 1, 0, 20210920, 8722 
12743, 1, 0, 20210921, 8722 
12743, 1, 0, 20210922, 8722 
12743, 1, 0, 20210923, 8722 
12743, 1, 0, 20210924, 8722 
12743, 1, 0, 20210927, 8722 
12743, 1, 0, 20210928, 8722 
12743, 1, 0, 20210929, 8722 
12743, 1, 0, 20210930, 8722 
12743, 1, 0, 20211001, 8722 
12743, 1, 0, 20211004, 8722 
12743, 1, 0, 20211005, 8722 
12743, 1, 0, 20211006, 8722 
12743, 1, 0, 20211007, 8722 
12743, 1, 0, 20211008, 8722 
12743, 1, 0, 20211011, 8722 
12743, 1, 0, 20211012, 8722 
12743, 1, 0, 20211013, 8722 
12743, 1, 0, 20211014, 8722 
12744, 1, 0, 20210920, 8732 
12744, 1, 0, 20210921, 8732 
12744, 1, 0, 20210922, 8732 
12744, 1, 0, 20210923, 8732 
12744, 1, 0, 20210924, 8732 
12744, 1, 0, 20210927, 8732 
12744, 1, 0, 20210928, 8732 
12744, 1, 0, 20210929, 8732 
12744, 1, 0, 20210930, 8732 
12744, 1, 0, 20211001, 8732 
12744, 1, 0, 20211004, 8732 
12744, 1, 0, 20211005, 8732 
12744, 1, 0, 20211006, 8732 
12744, 1, 0, 20211007, 8732 
12744, 1, 0, 20211008, 8732 
12744, 1, 0, 20211011, 8732 
12744, 1, 0, 20211012, 8732 
12744, 1, 0, 20211013, 8732 
12744, 1, 0, 20211014, 8732 
13147, 1, 0, 20211016, 8642 
13148, 1, 0, 20211016, 8652 
13149, 1, 0, 20211016, 8662 
13150, 1, 0, 20211016, 8672 
13151, 1, 0, 20211016, 8682 
13152, 1, 0, 20211016, 8692 
13153, 1, 0, 20211016, 8702 
13154, 1, 0, 20211016, 8712 
13155, 1, 0, 20211016, 8722 
13156, 1, 0, 20211016, 8732 
13604, 4, 0, 20210926, 8764 
13604, 4, 0, 20211003, 8764 
13604, 4, 0, 20211010, 8764 
13605, 4, 0, 20210926, 8754 
13605, 4, 0, 20211003, 8754 
13605, 4, 0, 20211010, 8754 
13606, 4, 0, 20210926, 8744 
13606, 4, 0, 20211003, 8744 
13606, 4, 0, 20211010, 8744 
13607, 4, 0, 20210926, 8382 
13607, 4, 0, 20211003, 8382 
13607, 4, 0, 20211010, 8382 
13608, 4, 0, 20210926, 8372 
13608, 4, 0, 20211003, 8372 
13608, 4, 0, 20211010, 8372 
13609, 4, 0, 20210926, 8362 
13609, 4, 0, 20211003, 8362 
13609, 4, 0, 20211010, 8362 
13610, 4, 0, 20210926, 8352 
13610, 4, 0, 20211003, 8352 
13610, 4, 0, 20211010, 8352 
13611, 4, 0, 20210926, 8342 
13611, 4, 0, 20211003, 8342 
13611, 4, 0, 20211010, 8342 
13612, 4, 0, 20210926, 8332 
13612, 4, 0, 20211003, 8332 
13612, 4, 0, 20211010, 8332 
14280, 5, 0, 20211009, 6485G 
14498, 5, 0, 20211010, 6485G 
14656, 6, 0, 20211009, 6422F 
14661, 6, 1, 20211009, 6424F 
14777, 6, 0, 20211010, 6422F 
14782, 6, 1, 20211010, 6424F 
14796, 6, 1, 20210920, 6485G 
14796, 6, 1, 20210921, 6485G 
14796, 6, 1, 20210922, 6485G 
14796, 6, 1, 20210923, 6485G 
14796, 6, 1, 20210924, 6485G 
14796, 6, 1, 20210927, 6485G 
14796, 6, 1, 20210928, 6485G 
14796, 6, 1, 20210929, 6485G 
14796, 6, 1, 20210930, 6485G 
14796, 6, 1, 20211001, 6485G 
14796, 6, 1, 20211004, 6485G 
14796, 6, 1, 20211005, 6485G 
14796, 6, 1, 20211006, 6485G 
14796, 6, 1, 20211007, 6485G 
14796, 6, 1, 20211008, 6485G 
14796, 6, 1, 20211011, 6485G 
14796, 6, 1, 20211012, 6485G 
14796, 6, 1, 20211013, 6485G 
14796, 6, 1, 20211014, 6485G 
14796, 6, 1, 20211015, 6485G 
14797, 5, 1, 20210920, 6486G 
14797, 5, 1, 20210921, 6486G 
14797, 5, 1, 20210922, 6486G 
14797, 5, 1, 20210923, 6486G 
14797, 5, 1, 20210924, 6486G 
14797, 5, 1, 20210927, 6486G 
14797, 5, 1, 20210928, 6486G 
14797, 5, 1, 20210929, 6486G 
14797, 5, 1, 20210930, 6486G 
14797, 5, 1, 20211001, 6486G 
14797, 5, 1, 20211004, 6486G 
14797, 5, 1, 20211005, 6486G 
14797, 5, 1, 20211006, 6486G 
14797, 5, 1, 20211007, 6486G 
14797, 5, 1, 20211011, 6486G 
14797, 5, 1, 20211012, 6486G 
14797, 5, 1, 20211013, 6486G 
14797, 5, 1, 20211014, 6486G 
14797, 5, 1, 20211015, 6486G 
14801, 6, 1, 20210925, 6485G 
14801, 6, 1, 20211002, 6485G 
14801, 6, 1, 20211016, 6485G 
14812, 5, 1, 20210925, 6486G 
14812, 5, 1, 20211002, 6486G 
14812, 5, 1, 20211016, 6486G 
14840, 6, 1, 20210926, 6485G 
14840, 6, 1, 20211003, 6485G 
14840, 6, 1, 20211017, 6485G 
14841, 5, 1, 20210926, 6486G 
14841, 5, 1, 20211003, 6486G 
14841, 5, 1, 20211017, 6486G 
15736, 23, 0, 20210920, 0539 
15736, 23, 0, 20210921, 0539 
15736, 23, 0, 20210922, 0539 
15736, 23, 0, 20210923, 0539 
15736, 23, 0, 20210924, 0539 
15736, 23, 0, 20210927, 0539 
15736, 23, 0, 20210928, 0539 
15736, 23, 0, 20210929, 0539 
15736, 23, 0, 20210930, 0539 
15736, 23, 0, 20211001, 0539 
15754, 7, 0, 20210920, 2246F 
15754, 7, 0, 20210921, 2246F 
15754, 7, 0, 20210922, 2246F 
15754, 7, 0, 20210923, 2246F 
15754, 7, 0, 20210924, 2246F 
15754, 7, 0, 20210927, 2246F 
15754, 7, 0, 20210928, 2246F 
15754, 7, 0, 20210929, 2246F 
15754, 7, 0, 20210930, 2246F 
15754, 7, 0, 20211001, 2246F 
15850, 23, 0, 20211004, 0539 
15850, 23, 0, 20211005, 0539 
15850, 23, 0, 20211006, 0539 
15850, 23, 0, 20211007, 0539 
15850, 23, 0, 20211008, 0539 
15850, 23, 0, 20211011, 0539 
15850, 23, 0, 20211012, 0539 
15850, 23, 0, 20211013, 0539 
15850, 23, 0, 20211014, 0539 
15850, 23, 0, 20211015, 0539 
15868, 7, 0, 20211004, 2246F 
15868, 7, 0, 20211005, 2246F 
15868, 7, 0, 20211006, 2246F 
15868, 7, 0, 20211007, 2246F 
15868, 7, 0, 20211008, 2246F 
15868, 7, 0, 20211011, 2246F 
15868, 7, 0, 20211012, 2246F 
15868, 7, 0, 20211013, 2246F 
15868, 7, 0, 20211014, 2246F 
15868, 7, 0, 20211015, 2246F 
16006, 7, 0, 20210926, 2246F 
16006, 7, 0, 20211003, 2246F 
16006, 7, 0, 20211010, 2246F 
16006, 7, 0, 20211017, 2246F 
16104, 39, 1, 20210920, 9952G 
16104, 39, 1, 20210921, 9952G 
16104, 39, 1, 20210922, 9952G 
16104, 39, 1, 20210923, 9952G 
16104, 39, 1, 20210924, 9952G 
16104, 39, 1, 20210927, 9952G 
16104, 39, 1, 20210928, 9952G 
16104, 39, 1, 20210929, 9952G 
16104, 39, 1, 20210930, 9952G 
16104, 39, 1, 20211001, 9952G 
16104, 39, 1, 20211004, 9952G 
16104, 39, 1, 20211005, 9952G 
16104, 39, 1, 20211006, 9952G 
16104, 39, 1, 20211007, 9952G 
16104, 39, 1, 20211008, 9952G 
16104, 39, 1, 20211011, 9952G 
16104, 39, 1, 20211012, 9952G 
16104, 39, 1, 20211013, 9952G 
16104, 39, 1, 20211014, 9952G 
16104, 39, 1, 20211015, 9952G 
17151, 7, 0, 20210925, 3338F 
17151, 7, 0, 20211002, 3338F 
17151, 7, 0, 20211009, 3338F 
17151, 7, 0, 20211016, 3338F 
17152, 7, 0, 20210925, 5041F 
17152, 7, 0, 20211002, 5041F 
17152, 7, 0, 20211009, 5041F 
17152, 7, 0, 20211016, 5041F 
17153, 7, 1, 20210925, 2793F 
17153, 7, 1, 20211002, 2793F 
17153, 7, 1, 20211009, 2793F 
17153, 7, 1, 20211016, 2793F 
17194, 7, 1, 20210926, 2793F 
17194, 7, 1, 20211003, 2793F 
17194, 7, 1, 20211010, 2793F 
17194, 7, 1, 20211017, 2793F 
17271, 39, 1, 20210920, 6812 
17271, 39, 1, 20210921, 6812 
17271, 39, 1, 20210922, 6812 
17271, 39, 1, 20210923, 6812 
17271, 39, 1, 20210924, 6812 
17271, 39, 1, 20210927, 6812 
17271, 39, 1, 20210928, 6812 
17271, 39, 1, 20210929, 6812 
17271, 39, 1, 20210930, 6812 
17271, 39, 1, 20211001, 6812 
17438, 39, 1, 20210925, 6812 
17438, 39, 1, 20211002, 6812 
17564, 39, 1, 20210926, 6812 
17564, 39, 1, 20211003, 6812 
18353, 73, 0, 20210926, 6425F 
18353, 73, 0, 20211003, 6425F 
18353, 73, 0, 20211010, 6425F 
18353, 73, 0, 20211017, 6425F 
18354, 73, 1, 20210926, 6364 
18354, 73, 1, 20211003, 6364 
18354, 73, 1, 20211010, 6364 
18354, 73, 1, 20211017, 6364 
18355, 73, 1, 20210926, 6365 
18355, 73, 1, 20211003, 6365 
18355, 73, 1, 20211010, 6365 
18355, 73, 1, 20211017, 6365 
18592, 70, 0, 20210920, 9920F 
18592, 70, 0, 20210921, 9920F 
18592, 70, 0, 20210922, 9920F 
18592, 70, 0, 20210923, 9920F 
18592, 70, 0, 20210924, 9920F 
18592, 70, 0, 20210927, 9920F 
18592, 70, 0, 20210928, 9920F 
18592, 70, 0, 20210929, 9920F 
18592, 70, 0, 20210930, 9920F 
18592, 70, 0, 20211001, 9920F 
18712, 70, 0, 20211004, 9920F 
18712, 70, 0, 20211005, 9920F 
18712, 70, 0, 20211008, 9920F 
18712, 70, 0, 20211012, 9920F 
18712, 70, 0, 20211013, 9920F 
18712, 70, 0, 20211014, 9920F 
18712, 70, 0, 20211015, 9920F 
18712, 70, 0, 20211004, 9920F 
18712, 70, 0, 20211005, 9920F 
18712, 70, 0, 20211008, 9920F 
18712, 70, 0, 20211012, 9920F 
18712, 70, 0, 20211013, 9920F 
18712, 70, 0, 20211014, 9920F 
18712, 70, 0, 20211015, 9920F 
