org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
26006,1,1,20210916,8721,0.5,[2.6122171610561793],[3.3181593761250396],[0.7059422150688603]
26006,1,1,20210917,8721,0.4583333333333333,[2.6122171610561793],[3.589116550175544],[0.9768993891193647]
26007,1,1,20210907,8711,0.5916666666666667,[2.638313025016155],[3.3375023424736576],[0.6991893174575026]
26007,1,1,20210908,8711,0.4666666666666667,[2.638313025016155],[3.332684785175869],[0.6943717601597141]
26007,1,1,20210909,8711,0.4166666666666667,[2.638313025016155],[4.230316751281077],[1.5920037262649216]
26007,1,1,20210910,8711,0.325,[2.638313025016155],[3.3953557284049056],[0.7570427033887506]
26007,1,1,20210913,8711,0.5416666666666666,[2.638313025016155],[3.564041445930579],[0.9257284209144241]
26007,1,1,20210914,8711,0.6083333333333333,[2.638313025016155],[3.0326000927105645],[0.39428706769440947]
26007,1,1,20210915,8711,0.25,[2.638313025016155],[3.6679135147866577],[1.0296004897705027]
26007,1,1,20210916,8711,0.4583333333333333,[2.638313025016155],[3.510615833837162],[0.872302808821007]
26007,1,1,20210917,8711,0.43333333333333335,[2.638313025016155],[3.5925409499850502],[0.9542279249688952]
26008,1,1,20210907,8701,0.6833333333333333,[2.6298133540717705],[3.389626043824099],[0.7598126897523283]
26008,1,1,20210908,8701,0.575,[2.6298133540717705],[3.344541776369723],[0.7147284222979526]
26008,1,1,20210909,8701,0.44166666666666665,[2.6298133540717705],[3.882181616116885],[1.2523682620451146]
26008,1,1,20210910,8701,0.35,[2.6298133540717705],[3.4946740136173657],[0.8648606595455952]
26008,1,1,20210913,8701,0.5916666666666667,[2.6298133540717705],[3.6054454588662272],[0.9756321047944567]
26008,1,1,20210914,8701,0.6833333333333333,[2.6298133540717705],[3.0283368054319815],[0.39852345136021095]
26008,1,1,20210915,8701,0.3,[2.6298133540717705],[3.6712521739180812],[1.0414388198463107]
26008,1,1,20210916,8701,0.5833333333333334,[2.6298133540717705],[3.628110182003336],[0.9982968279315654]
26008,1,1,20210917,8701,0.5666666666666667,[2.6298133540717705],[3.6356923618245367],[1.0058790077527662]
26009,1,1,20210907,8691,0.6554621848739496,[2.6344989948153636],[3.4055559041394026],[0.7710569093240389]
26009,1,1,20210908,8691,0.5714285714285714,[2.6344989948153636],[3.2690559168293993],[0.6345569220140357]
26009,1,1,20210909,8691,0.46218487394957986,[2.6344989948153636],[3.9168189184344366],[1.282319923619073]
26009,1,1,20210910,8691,0.31092436974789917,[2.6344989948153636],[3.4706575615304476],[0.8361585667150839]
26009,1,1,20210913,8691,0.5714285714285714,[2.6344989948153636],[3.2401251834465485],[0.6056261886311849]
26009,1,1,20210914,8691,0.680672268907563,[2.6344989948153636],[3.1889670707870215],[0.5544680759716578]
26009,1,1,20210915,8691,0.4117647058823529,[2.6344989948153636],[3.8368876366755655],[1.202388641860202]
26009,1,1,20210916,8691,0.5798319327731093,[2.6344989948153636],[3.3483970179188582],[0.7138980231034946]
26009,1,1,20210917,8691,0.5546218487394958,[2.6344989948153636],[3.6945353104965686],[1.060036315681205]
26010,1,1,20210907,8681,0.575,[2.622704706981994],[3.737011593797581],[1.1143068868155872]
26010,1,1,20210908,8681,0.49166666666666664,[2.622704706981994],[3.242341513825878],[0.619636806843884]
26010,1,1,20210909,8681,0.35,[2.622704706981994],[4.102821406825371],[1.4801166998433772]
26010,1,1,20210910,8681,0.3333333333333333,[2.622704706981994],[3.759782985881912],[1.137078278899918]
26010,1,1,20210913,8681,0.5416666666666666,[2.622704706981994],[3.6090456996404163],[0.9863409926584223]
26010,1,1,20210914,8681,0.6083333333333333,[2.622704706981994],[3.092001839897347],[0.469297132915353]
26010,1,1,20210915,8681,0.3333333333333333,[2.622704706981994],[3.7852990291205297],[1.1625943221385358]
26010,1,1,20210916,8681,0.5333333333333333,[2.622704706981994],[3.672538505527412],[1.0498337985454178]
26010,1,1,20210917,8681,0.49166666666666664,[2.622704706981994],[3.61750129239047],[0.9947965854084759]
26011,1,1,20210907,8671,0.582089552238806,"[2.6199361187160264, 2.6450492394267133]","[3.057870169944353, 3.3162372554393826]","[0.43793405122832674, 0.6711880160126693]"
26011,1,1,20210908,8671,0.5223880597014925,"[2.6199361187160264, 2.6450492394267133]","[4.3383146409981235, 3.476587636847488]","[1.718378522282097, 0.8315383974207746]"
26011,1,1,20210909,8671,0.373134328358209,"[2.6199361187160264, 2.6450492394267133]","[3.6425737517232144, 4.361672562943996]","[1.022637633007188, 1.7166233235172825]"
26011,1,1,20210910,8671,0.373134328358209,"[2.6199361187160264, 2.6450492394267133]","[3.8974767985023093, 4.082229749401402]","[1.277540679786283, 1.4371805099746888]"
26011,1,1,20210913,8671,0.47761194029850745,"[2.6199361187160264, 2.6450492394267133]","[3.739161754088803, 3.5494407876303415]","[1.1192256353727768, 0.9043915482036282]"
26011,1,1,20210914,8671,0.4626865671641791,"[2.6199361187160264, 2.6450492394267133]","[3.3477730229020133, 3.164121077402478]","[0.7278369041859869, 0.5190718379757646]"
26011,1,1,20210915,8671,0.373134328358209,"[2.6199361187160264, 2.6450492394267133]","[3.78929925047786, 3.8666277158618305]","[1.1693631317618336, 1.2215784764351172]"
26011,1,1,20210916,8671,0.5671641791044776,"[2.6199361187160264, 2.6450492394267133]","[2.84297931442258, 3.7140596720095806]","[0.22304319570655373, 1.0690104325828673]"
26011,1,1,20210917,8671,0.34328358208955223,"[2.6199361187160264, 2.6450492394267133]","[3.015053601194728, 3.8557245789259316]","[0.3951174824787018, 1.2106753394992182]"
26012,1,1,20210907,8661,0.4225352112676056,"[2.6352659942648073, 2.6133999465567266]","[3.04365637046213, 3.374677052636612]","[0.40839037619732244, 0.7612771060798855]"
26012,1,1,20210908,8661,0.43661971830985913,"[2.6352659942648073, 2.6133999465567266]","[4.380055747901226, 3.257311956553015]","[1.7447897536364185, 0.6439120099962885]"
26012,1,1,20210909,8661,0.3380281690140845,"[2.6352659942648073, 2.6133999465567266]","[3.608574375379051, 4.408845336526621]","[0.9733083811142436, 1.7954453899698946]"
26012,1,1,20210910,8661,0.352112676056338,"[2.6352659942648073, 2.6133999465567266]","[3.7763050080784573, 3.351821491602215]","[1.14103901381365, 0.7384215450454885]"
26012,1,1,20210913,8661,0.39436619718309857,"[2.6352659942648073, 2.6133999465567266]","[3.7597624557011153, 3.5491104581003343]","[1.124496461436308, 0.9357105115436077]"
26012,1,1,20210914,8661,0.4225352112676056,"[2.6352659942648073, 2.6133999465567266]","[3.395207361480002, 3.1224341426911577]","[0.7599413672151947, 0.5090341961344311]"
26012,1,1,20210915,8661,0.352112676056338,"[2.6352659942648073, 2.6133999465567266]","[3.7567934755111163, 3.8427527912425528]","[1.121527481246309, 1.2293528446858262]"
26012,1,1,20210916,8661,0.4788732394366197,"[2.6352659942648073, 2.6133999465567266]","[2.903012677129256, 3.604195851199348]","[0.2677466828644488, 0.9907959046426216]"
26012,1,1,20210917,8661,0.323943661971831,"[2.6352659942648073, 2.6133999465567266]","[3.191062713902336, 3.884784393220701]","[0.5557967196375286, 1.2713844466639745]"
26013,1,1,20210907,8651,0.5352112676056338,"[2.6260763888888885, 2.609967842599993]","[2.2108588951139247, 2.8787947822698015]","[-0.41521749377496375, 0.2688269396698084]"
26013,1,1,20210908,8651,0.5070422535211268,"[2.6260763888888885, 2.609967842599993]","[3.326222012600896, 2.474793286994272]","[0.7001456237120074, -0.13517455560572111]"
26013,1,1,20210909,8651,0.43661971830985913,"[2.6260763888888885, 2.609967842599993]","[2.640908096851595, 3.2962394563841455]","[0.01483170796270672, 0.6862716137841525]"
26013,1,1,20210910,8651,0.352112676056338,"[2.6260763888888885, 2.609967842599993]","[2.919925072450548, 2.949517117515451]","[0.2938486835616594, 0.33954927491545783]"
26013,1,1,20210913,8651,0.5633802816901409,"[2.6260763888888885, 2.609967842599993]","[2.9755186244966865, 2.8564164673233736]","[0.34944223560779797, 0.24644862472338058]"
26013,1,1,20210914,8651,0.4788732394366197,"[2.6260763888888885, 2.609967842599993]","[2.6512310542927433, 2.1501989776784285]","[0.025154665403854803, -0.45976886492156455]"
26013,1,1,20210915,8651,0.4084507042253521,"[2.6260763888888885, 2.609967842599993]","[2.8220282624452415, 2.7586126619689186]","[0.19595187355635302, 0.1486448193689256]"
26013,1,1,20210916,8651,0.5633802816901409,"[2.6260763888888885, 2.609967842599993]","[2.164373734791202, 2.9454079860004265]","[-0.4617026540976865, 0.3354401434004335]"
26013,1,1,20210917,8651,0.39436619718309857,"[2.6260763888888885, 2.609967842599993]","[2.248560383195738, 2.794963975043481]","[-0.37751600569315036, 0.18499613244348811]"
26014,1,1,20210907,8642,0.4838709677419355,"[5.399629822519044, 5.3934678522571815]","[2.812453290877082, 3.2287615881259497]","[-2.587176531641962, -2.164706264131232]"
26014,1,1,20210908,8642,0.4838709677419355,"[5.399629822519044, 5.3934678522571815]","[3.7373917862089168, 3.189046913272485]","[-1.6622380363101272, -2.2044209389846965]"
26014,1,1,20210909,8642,0.3870967741935484,"[5.399629822519044, 5.3934678522571815]","[3.187463488548069, 3.683027253231622]","[-2.212166333970975, -1.7104405990255596]"
26014,1,1,20210910,8642,0.5161290322580645,"[5.399629822519044, 5.3934678522571815]","[3.045499025245007, 4.427663245996951]","[-2.354130797274037, -0.9658046062602308]"
26014,1,1,20210913,8642,0.45161290322580644,"[5.399629822519044, 5.3934678522571815]","[4.0361846676802555, 3.549675317842604]","[-1.3634451548387885, -1.8437925344145776]"
26014,1,1,20210914,8642,0.45161290322580644,"[5.399629822519044, 5.3934678522571815]","[3.2146599613150437, 3.0149711843259945]","[-2.1849698612040003, -2.378496667931187]"
26014,1,1,20210915,8642,0.45161290322580644,"[5.399629822519044, 5.3934678522571815]","[3.398747287276225, 3.264654975382124]","[-2.000882535242819, -2.1288128768750574]"
26014,1,1,20210916,8642,0.3548387096774194,"[5.399629822519044, 5.3934678522571815]","[2.4876888990356907, 3.526949855367752]","[-2.9119409234833533, -1.8665179968894297]"
26014,1,1,20210917,8642,0.5161290322580645,"[5.399629822519044, 5.3934678522571815]","[2.5659283879976216, 3.9136657301670947]","[-2.8337014345214224, -1.4798021220900868]"
26015,1,1,20210907,8641,0.18518518518518517,"[5.240462557707295, 5.1780267558528426]","[6.482515328023498, 6.709784260120512]","[1.242052770316203, 1.5317575042676692]"
26015,1,1,20210908,8641,0.2222222222222222,"[5.240462557707295, 5.1780267558528426]","[7.866642392461796, 5.396613471210265]","[2.6261798347545007, 0.21858671535742236]"
26015,1,1,20210909,8641,0.2222222222222222,"[5.240462557707295, 5.1780267558528426]","[7.2233151208345046, 8.014782106000458]","[1.9828525631272091, 2.836755350147616]"
26015,1,1,20210910,8641,0.25925925925925924,"[5.240462557707295, 5.1780267558528426]","[11.348481580626363, 6.868319627235686]","[6.108019022919067, 1.6902928713828436]"
26015,1,1,20210913,8641,0.18518518518518517,"[5.240462557707295, 5.1780267558528426]","[6.587687284143139, 6.017070678300841]","[1.3472247264358437, 0.8390439224479982]"
26015,1,1,20210914,8641,0.14814814814814814,"[5.240462557707295, 5.1780267558528426]","[5.938765848914349, 6.857290863939562]","[0.6983032912070533, 1.6792641080867199]"
26015,1,1,20210915,8641,0.1111111111111111,"[5.240462557707295, 5.1780267558528426]","[8.915993797846351, 8.480485742534166]","[3.6755312401390556, 3.302458986681323]"
26015,1,1,20210916,8641,0.2222222222222222,"[5.240462557707295, 5.1780267558528426]","[6.174676162284029, 6.039714911124376]","[0.9342136045767333, 0.8616881552715334]"
26015,1,1,20210917,8641,0.2962962962962963,"[5.240462557707295, 5.1780267558528426]","[6.669569709213939, 7.154345737540344]","[1.4291071515066438, 1.976318981687501]"
26016,2,0,20210907,8162,0.125,"[5.242425182733416, 5.562485243055554]","[4.868525658112459, 6.0230675838842735]","[-0.3738995246209571, 0.4605823408287195]"
26016,2,0,20210908,8162,0.0,"[5.242425182733416, 5.562485243055554]","[10.997094745761332, 5.55772891734659]","[5.7546695630279165, -0.004756325708964226]"
26016,2,0,20210909,8162,0.125,"[5.242425182733416, 5.562485243055554]","[8.680304713659472, 10.276298448964576]","[3.4378795309260566, 4.713813205909022]"
26016,2,0,20210910,8162,0.0,"[5.242425182733416, 5.562485243055554]","[8.509262400978132, 5.699888017796689]","[3.2668372182447163, 0.13740277474113505]"
26016,2,0,20210913,8162,0.0,"[5.242425182733416, 5.562485243055554]","[6.639261260842031, 5.910516082424107]","[1.396836078108615, 0.34803083936855295]"
26016,2,0,20210914,8162,0.125,"[5.242425182733416, 5.562485243055554]","[5.6583927733852475, 5.528562464887276]","[0.41596759065183164, -0.03392277816827782]"
26016,2,0,20210915,8162,0.125,"[5.242425182733416, 5.562485243055554]","[10.851434515392373, 5.337077683023513]","[5.609009332658958, -0.22540756003204088]"
26016,2,0,20210916,8162,0.25,"[5.242425182733416, 5.562485243055554]","[5.360412747624423, 5.867113173617686]","[0.11798756489100715, 0.3046279305621322]"
26016,2,0,20210917,8162,0.25,"[5.242425182733416, 5.562485243055554]","[5.544608507969907, 6.72110318213832]","[0.3021833252364914, 1.1586179390827658]"
26017,2,1,20210907,8162,0.0,"[5.1485188422688415, 52.42562261803291]","[4.836918794355734, 43.364393192221954]","[-0.3116000479131076, -9.061229425810957]"
26017,2,1,20210908,8162,0.0,"[5.1485188422688415, 52.42562261803291]","[11.699529593422444, 23.931784010649878]","[6.551010751153602, -28.493838607383033]"
26017,2,1,20210909,8162,0.0,"[5.1485188422688415, 52.42562261803291]","[8.108922440349842, 19.08597943846935]","[2.960403598081, -33.33964317956356]"
26017,2,1,20210910,8162,0.0,"[5.1485188422688415, 52.42562261803291]","[7.270553556316808, 11.42196993637469]","[2.1220347140479667, -41.003652681658224]"
