org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
17555,50,0,20210916,2544,0.3191489361702128,"[6.8189761095796735, 5.703980099502488]","[8.605525461518004, 16.91603475810394]","[1.7865493519383309, 11.212054658601453]"
17555,50,0,20210917,2544,0.23404255319148937,"[6.8189761095796735, 5.703980099502488]","[8.425753743368777, 6.546481153442482]","[1.606777633789103, 0.8425010539399942]"
17556,50,0,20210907,2548,0.3448275862068966,[],[],[]
17556,50,0,20210908,2548,0.42528735632183906,[],[],[]
17556,50,0,20210909,2548,0.27586206896551724,[],[],[]
17556,50,0,20210910,2548,0.3045977011494253,[],[],[]
17556,50,0,20210913,2548,0.3275862068965517,[],[],[]
17556,50,0,20210914,2548,0.23563218390804597,[],[],[]
17556,50,0,20210915,2548,0.2988505747126437,[],[],[]
17556,50,0,20210916,2548,0.3617021276595745,"[6.8190634147383715, 5.703980099502488]","[10.16005662399913, 11.49044783798626]","[3.340993209260759, 5.786467738483772]"
17556,50,0,20210917,2548,0.2978723404255319,"[6.8190634147383715, 5.703980099502488]","[9.14778627808791, 9.63351072481695]","[2.3287228633495385, 3.929530625314463]"
17557,50,0,20210907,2553,0.4425287356321839,[],[],[]
17557,50,0,20210908,2553,0.4827586206896552,[],[],[]
17557,50,0,20210909,2553,0.39655172413793105,[],[],[]
17557,50,0,20210910,2553,0.3390804597701149,[],[],[]
17557,50,0,20210913,2553,0.3333333333333333,[],[],[]
17557,50,0,20210914,2553,0.3160919540229885,[],[],[]
17557,50,0,20210915,2553,0.3850574712643678,[],[],[]
17557,50,0,20210916,2553,0.44680851063829785,"[6.819152833856737, 5.703980099502488]","[9.177277320496598, 8.818023292171661]","[2.358124486639861, 3.1140431926691736]"
17557,50,0,20210917,2553,0.19148936170212766,"[6.819152833856737, 5.703980099502488]","[11.339786947335051, 7.783503888450819]","[4.520634113478314, 2.0795237889483316]"
17558,50,0,20210907,2546,0.25862068965517243,[],[],[]
17558,50,0,20210908,2546,0.3563218390804598,[],[],[]
17558,50,0,20210909,2546,0.21839080459770116,[],[],[]
17558,50,0,20210910,2546,0.19540229885057472,[],[],[]
17558,50,0,20210913,2546,0.22413793103448276,[],[],[]
17558,50,0,20210914,2546,0.2988505747126437,[],[],[]
17558,50,0,20210915,2546,0.21264367816091953,[],[],[]
17558,50,0,20210916,2546,0.3269230769230769,"[5.7032085561497325, 5.703980099502488]","[5.720509294155743, 11.432527293562424]","[0.01730073800601062, 5.728547194059937]"
17558,50,0,20210917,2546,0.17307692307692307,"[5.7032085561497325, 5.703980099502488]","[8.402055427172677, 8.407302862706004]","[2.698846871022944, 2.7033227632035164]"
17559,50,0,20210907,2555,0.28735632183908044,[],[],[]
17559,50,0,20210908,2555,0.28735632183908044,[],[],[]
17559,50,0,20210909,2555,0.16666666666666666,[],[],[]
17559,50,0,20210910,2555,0.1724137931034483,[],[],[]
17559,50,0,20210913,2555,0.27011494252873564,[],[],[]
17559,50,0,20210914,2555,0.27011494252873564,[],[],[]
17559,50,0,20210915,2555,0.21264367816091953,[],[],[]
17559,50,0,20210916,2555,0.23076923076923078,"[5.746132984540806, 5.704695185983529]","[6.456052890171834, 10.09031289471114]","[0.7099199056310281, 4.385617708727611]"
17559,50,0,20210917,2555,0.11538461538461539,"[5.746132984540806, 5.704695185983529]","[7.524307484945893, 7.189480836724793]","[1.778174500405087, 1.484785650741264]"
17560,50,0,20210907,1015,0.20114942528735633,[],[],[]
17560,50,0,20210908,1015,0.26436781609195403,[],[],[]
17560,50,0,20210909,1015,0.1896551724137931,[],[],[]
17560,50,0,20210910,1015,0.1724137931034483,[],[],[]
17560,50,0,20210913,1015,0.20114942528735633,[],[],[]
17560,50,0,20210914,1015,0.1724137931034483,[],[],[]
17560,50,0,20210915,1015,0.1781609195402299,[],[],[]
17560,50,0,20210916,1015,0.21875,[6.498522895125554],[9.796536825140402],[3.2980139300148483]
17560,50,0,20210917,1015,0.125,[6.498522895125554],[14.440920285831774],[7.942397390706221]
17561,50,0,20210907,5915,0.22413793103448276,[],[],[]
