,org_row,route_id,direction_id,date,stop_id,punc
0,14047,29,0,20210901,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
1,14047,29,0,20210902,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
2,14047,29,0,20210903,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
3,14047,29,0,20210906,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
4,14047,29,0,20210907,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
5,14047,29,0,20210908,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
6,14047,29,0,20210909,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
7,14047,29,0,20210910,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
8,14047,29,0,20210913,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
9,14047,29,0,20210914,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
10,14047,29,0,20210915,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
11,14047,29,0,20210916,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
12,14047,29,0,20210917,1516,"[[0, 31], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
13,14048,29,0,20210901,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
14,14048,29,0,20210902,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
15,14048,29,0,20210903,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
16,14048,29,0,20210906,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
17,14048,29,0,20210907,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
18,14048,29,0,20210908,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
19,14048,29,0,20210909,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
20,14048,29,0,20210910,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
21,14048,29,0,20210913,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
22,14048,29,0,20210914,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
23,14048,29,0,20210915,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
24,14048,29,0,20210916,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
25,14048,29,0,20210917,6451,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 124], [125, 131]]"
26,14049,29,0,20210901,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
27,14049,29,0,20210902,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
28,14049,29,0,20210903,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
29,14049,29,0,20210906,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
30,14049,29,0,20210907,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
31,14049,29,0,20210908,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
32,14049,29,0,20210909,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
33,14049,29,0,20210910,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
34,14049,29,0,20210913,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
35,14049,29,0,20210914,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
36,14049,29,0,20210915,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
37,14049,29,0,20210916,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
38,14049,29,0,20210917,1518,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
39,14050,29,0,20210901,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
40,14050,29,0,20210902,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
41,14050,29,0,20210903,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
42,14050,29,0,20210906,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
43,14050,29,0,20210907,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
44,14050,29,0,20210908,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
45,14050,29,0,20210909,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
46,14050,29,0,20210910,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
47,14050,29,0,20210913,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
48,14050,29,0,20210914,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
49,14050,29,0,20210915,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
50,14050,29,0,20210916,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
51,14050,29,0,20210917,1519,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
52,14051,29,0,20210901,1520,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
53,14051,29,0,20210902,1520,"[[0, 5], [6, 10], [32, 37], [38, 44], [45, 49], [50, 63], [114, 127], [128, 131]]"
