,org_row,route_id,direction_id,date,stop_id,punc
0,4712,43,0,20210830,4403,"[[0, 1], [56, 66], [67, 69]]"
1,4712,43,0,20210831,4403,"[[0, 1], [56, 66], [67, 69]]"
2,4713,43,0,20210830,4408,"[[0, 1], [56, 66], [67, 69]]"
3,4713,43,0,20210831,4408,"[[0, 1], [56, 66], [67, 69]]"
4,4714,43,0,20210830,4405,"[[0, 1], [56, 66], [67, 69]]"
5,4714,43,0,20210831,4405,"[[0, 1], [56, 66], [67, 69]]"
6,4715,43,0,20210830,3549,"[[0, 1], [56, 66], [67, 69]]"
7,4715,43,0,20210831,3549,"[[0, 1], [56, 66], [67, 69]]"
8,4716,43,0,20210830,6469,"[[0, 1], [56, 66], [67, 69]]"
9,4716,43,0,20210831,6469,"[[0, 1], [56, 66], [67, 69]]"
10,4717,43,0,20210830,2046,"[[21, 35], [62, 72], [73, 75]]"
11,4717,43,0,20210831,2046,"[[21, 35], [62, 72], [73, 75]]"
12,4718,43,0,20210830,1723B,"[[21, 35], [61, 72], [73, 75]]"
13,4718,43,0,20210831,1723B,"[[21, 35], [61, 72], [73, 75]]"
14,4719,43,0,20210830,1724,"[[21, 35], [61, 72], [73, 75]]"
15,4719,43,0,20210831,1724,"[[21, 35], [61, 72], [73, 75]]"
16,4720,43,0,20210830,1725,"[[21, 35], [61, 72], [73, 75]]"
17,4720,43,0,20210831,1725,"[[21, 35], [61, 72], [73, 75]]"
18,4721,43,1,20210830,1725,"[[0, 3], [42, 75]]"
19,4721,43,1,20210831,1725,"[[0, 3], [42, 75]]"
20,4722,43,1,20210830,1752,"[[0, 3], [67, 72], [73, 75]]"
21,4722,43,1,20210831,1752,"[[0, 3], [67, 72], [73, 75]]"
22,4723,43,1,20210830,1753,"[[0, 3], [67, 72], [73, 75]]"
23,4723,43,1,20210831,1753,"[[0, 3], [67, 72], [73, 75]]"
24,4724,43,1,20210830,1754,"[[0, 3], [67, 72], [73, 75]]"
25,4724,43,1,20210831,1754,"[[0, 3], [67, 72], [73, 75]]"
26,4725,43,1,20210830,6468,"[[0, 3], [67, 72], [73, 75]]"
27,4725,43,1,20210831,6468,"[[0, 3], [67, 72], [73, 75]]"
28,4726,43,1,20210830,4407,"[[0, 3], [41, 58], [59, 68]]"
29,4726,43,1,20210831,4407,"[[0, 3], [41, 58], [59, 68]]"
30,4727,43,1,20210830,4452,"[[0, 3], [41, 58], [59, 68]]"
31,4727,43,1,20210831,4452,"[[0, 3], [41, 58], [59, 68]]"
32,4728,43,1,20210830,4449,"[[0, 3], [41, 58], [59, 68]]"
33,4728,43,1,20210831,4449,"[[0, 3], [41, 58], [59, 68]]"
34,4729,43,1,20210830,4454,"[[41, 58], [59, 68]]"
