,org_row,route_id,direction_id,date,stop_id,punc
0,572,49,1,20210823,2522,"[[0, 4], [64, 89], [90, 94]]"
1,572,49,1,20210824,2522,"[[0, 4], [64, 89], [90, 94]]"
2,572,49,1,20210825,2522,"[[0, 4], [64, 89], [90, 94]]"
3,572,49,1,20210826,2522,"[[0, 4], [64, 89], [90, 94]]"
4,572,49,1,20210827,2522,"[[0, 191]]"
5,572,49,1,20210830,2522,"[[0, 4], [64, 89], [90, 94]]"
6,572,49,1,20210831,2522,"[[0, 4], [64, 89], [90, 94]]"
7,573,49,1,20210823,2536,"[[0, 6], [64, 89], [90, 94]]"
8,573,49,1,20210824,2536,"[[0, 6], [64, 89], [90, 94]]"
9,573,49,1,20210825,2536,"[[0, 6], [64, 89], [90, 94]]"
10,573,49,1,20210826,2536,"[[0, 6], [64, 89], [90, 94]]"
11,573,49,1,20210827,2536,"[[0, 191]]"
12,573,49,1,20210830,2536,"[[0, 6], [64, 89], [90, 94]]"
13,573,49,1,20210831,2536,"[[0, 6], [64, 89], [90, 94]]"
14,574,49,1,20210823,1207,"[[0, 6], [63, 86], [87, 91]]"
15,574,49,1,20210824,1207,"[[0, 6], [63, 86], [87, 91]]"
16,574,49,1,20210825,1207,"[[0, 6], [63, 86], [87, 91]]"
17,574,49,1,20210826,1207,"[[0, 6], [63, 86], [87, 91]]"
18,574,49,1,20210827,1207,"[[0, 185]]"
19,574,49,1,20210830,1207,"[[0, 6], [63, 86], [87, 91]]"
20,574,49,1,20210831,1207,"[[0, 6], [63, 86], [87, 91]]"
21,575,49,1,20210823,2532,"[[0, 6], [68, 81], [82, 86]]"
22,575,49,1,20210824,2532,"[[0, 6], [68, 81], [82, 86]]"
23,575,49,1,20210825,2532,"[[0, 6], [68, 81], [82, 86]]"
24,575,49,1,20210826,2532,"[[0, 6], [68, 81], [82, 86]]"
25,575,49,1,20210827,2532,"[[0, 173]]"
26,575,49,1,20210830,2532,"[[0, 6], [68, 81], [82, 86]]"
27,575,49,1,20210831,2532,"[[0, 6], [68, 81], [82, 86]]"
28,576,49,1,20210823,2533,"[[0, 6], [68, 81], [82, 86]]"
29,576,49,1,20210824,2533,"[[0, 6], [68, 81], [82, 86]]"
30,576,49,1,20210825,2533,"[[0, 6], [68, 81], [82, 86]]"
31,576,49,1,20210826,2533,"[[0, 6], [68, 81], [82, 86]]"
32,576,49,1,20210827,2533,"[[0, 173]]"
33,576,49,1,20210830,2533,"[[0, 6], [68, 81], [82, 86]]"
34,576,49,1,20210831,2533,"[[0, 6], [68, 81], [82, 86]]"
35,577,49,1,20210823,2534,"[[0, 6], [68, 81], [82, 86]]"
36,577,49,1,20210824,2534,"[[0, 6], [68, 81], [82, 86]]"
37,577,49,1,20210825,2534,"[[0, 6], [68, 81], [82, 86]]"
38,577,49,1,20210826,2534,"[[0, 6], [68, 81], [82, 86]]"
39,577,49,1,20210827,2534,"[[0, 173]]"
40,577,49,1,20210830,2534,"[[0, 6], [68, 81], [82, 86]]"
41,577,49,1,20210831,2534,"[[0, 6], [68, 81], [82, 86]]"
42,578,49,1,20210823,3709,"[[0, 6], [68, 81], [82, 86]]"
43,578,49,1,20210824,3709,"[[0, 6], [68, 81], [82, 86]]"
44,578,49,1,20210825,3709,"[[0, 6], [68, 81], [82, 86]]"
45,578,49,1,20210826,3709,"[[0, 6], [68, 81], [82, 86]]"
46,578,49,1,20210827,3709,"[[0, 173]]"
47,578,49,1,20210830,3709,"[[0, 6], [68, 81], [82, 86]]"
48,578,49,1,20210831,3709,"[[0, 6], [68, 81], [82, 86]]"
49,579,49,1,20210823,2535B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
50,579,49,1,20210824,2535B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
51,579,49,1,20210825,2535B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
52,579,49,1,20210826,2535B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
53,579,49,1,20210827,2535B,"[[0, 173]]"
54,579,49,1,20210830,2535B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
55,579,49,1,20210831,2535B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
56,580,49,1,20210823,2323,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
57,580,49,1,20210824,2323,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
58,580,49,1,20210825,2323,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
59,580,49,1,20210826,2323,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
60,580,49,1,20210827,2323,"[[0, 173]]"
61,580,49,1,20210830,2323,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
62,580,49,1,20210831,2323,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
63,581,49,1,20210823,6484B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
64,581,49,1,20210824,6484B,"[[0, 6], [22, 29], [68, 81], [82, 86]]"
