org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
23689,77,1,20210916,1124,0.30158730158730157,[2.764847512038523],[4.742049478246644],[1.9772019662081206]
23689,77,1,20210917,1124,0.12698412698412698,[2.764847512038523],[6.368088416532823],[3.6032409044942995]
23690,77,1,20210907,1165,0.33962264150943394,"[2.740254485473354, 3.425]","[5.299068121917734, 6.1583549426632285]","[2.5588136364443796, 2.7333549426632286]"
23690,77,1,20210908,1165,0.32075471698113206,"[2.740254485473354, 3.425]","[21.2261893946975, 4.430033786815359]","[18.485934909224145, 1.0050337868153596]"
23690,77,1,20210909,1165,0.1320754716981132,"[2.740254485473354, 3.425]","[5.669175202090202, 4.907000660710258]","[2.9289207166168483, 1.4820006607102583]"
23690,77,1,20210910,1165,0.2641509433962264,"[2.740254485473354, 3.425]","[4.875606654443456, 4.99134763125962]","[2.135352168970102, 1.56634763125962]"
23690,77,1,20210913,1165,0.2830188679245283,"[2.740254485473354, 3.425]","[4.858906874851974, 3.909146446387771]","[2.11865238937862, 0.48414644638777116]"
23690,77,1,20210914,1165,0.18867924528301888,"[2.740254485473354, 3.425]","[5.53176967144859, 5.684226864942785]","[2.7915151859752356, 2.259226864942785]"
23690,77,1,20210915,1165,0.37735849056603776,"[2.740254485473354, 3.425]","[5.01743107587734, 3.308201465797534]","[2.277176590403986, -0.116798534202466]"
23690,77,1,20210916,1165,0.39622641509433965,"[2.740254485473354, 3.425]","[4.409781977678169, 3.7769799400542343]","[1.6695274922048151, 0.3519799400542345]"
23690,77,1,20210917,1165,0.1509433962264151,"[2.740254485473354, 3.425]","[5.924389734808198, 4.3885694117224014]","[3.184135249334844, 0.9635694117224016]"
23691,77,1,20210907,3630,0.39622641509433965,"[2.737577639751553, 3.425]","[7.088147572902441, 10.209389304731713]","[4.350569933150888, 6.784389304731714]"
23691,77,1,20210908,3630,0.2641509433962264,"[2.737577639751553, 3.425]","[5.9897717108683395, 11.799231336087614]","[3.2521940711167865, 8.374231336087615]"
23691,77,1,20210909,3630,0.24528301886792453,"[2.737577639751553, 3.425]","[5.589863332070127, 5.230063493203923]","[2.852285692318574, 1.8050634932039236]"
23691,77,1,20210910,3630,0.24528301886792453,"[2.737577639751553, 3.425]","[5.159370950182032, 7.346450000000064]","[2.4217933104304787, 3.921450000000064]"
23691,77,1,20210913,3630,0.2830188679245283,"[2.737577639751553, 3.425]","[4.847740493275655, 3.725622766542869]","[2.110162853524102, 0.30062276654286935]"
23691,77,1,20210914,3630,0.20754716981132076,"[2.737577639751553, 3.425]","[5.134178671354943, 5.679341688766972]","[2.3966010316033897, 2.2543416887669725]"
23691,77,1,20210915,3630,0.3018867924528302,"[2.737577639751553, 3.425]","[6.19567429078736, 4.114213918925291]","[3.458096651035807, 0.689213918925291]"
23691,77,1,20210916,3630,0.2830188679245283,"[2.737577639751553, 3.425]","[5.519560931613096, 3.5303876343747564]","[2.7819832918615433, 0.10538763437475662]"
23691,77,1,20210917,3630,0.24528301886792453,"[2.737577639751553, 3.425]","[7.344091095798177, 5.777593190348006]","[4.606513456046624, 2.3525931903480064]"
23692,77,1,20210907,1781,0.0,"[2.533333333333333, 2.804780876494024]","[0, 251.0]","[-2.533333333333333, 248.19521912350598]"
23692,77,1,20210909,1781,0.0,"[2.533333333333333, 2.804780876494024]","[0, 251.0]","[-2.533333333333333, 248.19521912350598]"
23693,77,1,20210907,2392,0.0,"[3.5, 2.764940239043825]","[24.902082247502143, 0]","[21.402082247502143, -2.764940239043825]"
23693,77,1,20210908,2392,0.0,"[3.5, 2.764940239043825]","[6.959955409114067, 0]","[3.459955409114067, -2.764940239043825]"
23693,77,1,20210909,2392,0.0,"[3.5, 2.764940239043825]","[7.911333333333308, 0]","[4.411333333333308, -2.764940239043825]"
23693,77,1,20210910,2392,0.0,"[3.5, 2.764940239043825]","[20.905845345326878, 251.0]","[17.405845345326878, 248.23505976095618]"
23693,77,1,20210913,2392,0.0,"[3.5, 2.764940239043825]","[27.67043642803991, 251.0]","[24.17043642803991, 248.23505976095618]"
23693,77,1,20210914,2392,0.0,"[3.5, 2.764940239043825]","[14.03893556158414, 251.0]","[10.53893556158414, 248.23505976095618]"
23693,77,1,20210915,2392,0.0,"[3.5, 2.764940239043825]","[28.999464358859413, 251.0]","[25.499464358859413, 248.23505976095618]"
23693,77,1,20210916,2392,0.0,"[3.5, 2.764940239043825]","[17.70194525740963, 0]","[14.20194525740963, -2.764940239043825]"
23693,77,1,20210917,2392,0.0,"[3.5, 2.764940239043825]","[11.457478204123072, 0]","[7.957478204123072, -2.764940239043825]"
23694,77,1,20210907,2278,0.0,"[3.5, 2.764940239043825]","[0, 251.0]","[-3.5, 248.23505976095618]"
23694,77,1,20210908,2278,0.0,"[3.5, 2.764940239043825]","[281.08253333333334, 0]","[277.58253333333334, -2.764940239043825]"
23694,77,1,20210913,2278,0.0,"[3.5, 2.764940239043825]","[0, 251.0]","[-3.5, 248.23505976095618]"
23694,77,1,20210915,2278,0.0,"[3.5, 2.764940239043825]","[0, 251.0]","[-3.5, 248.23505976095618]"
23694,77,1,20210916,2278,0.0,"[3.5, 2.764940239043825]","[0, 251.0]","[-3.5, 248.23505976095618]"
23694,77,1,20210917,2278,0.0,"[3.5, 2.764940239043825]","[0, 251.0]","[-3.5, 248.23505976095618]"
23695,48,1,20210907,3630,0.23423423423423423,[],[],[]
23695,48,1,20210908,3630,0.21171171171171171,[],[],[]
23695,48,1,20210909,3630,0.18018018018018017,[],[],[]
23695,48,1,20210910,3630,0.19369369369369369,[],[],[]
23695,48,1,20210913,3630,0.18468468468468469,[],[],[]
23695,48,1,20210914,3630,0.18018018018018017,[],[],[]
23695,48,1,20210915,3630,0.14414414414414414,[],[],[]
23695,48,1,20210916,3630,0.19047619047619047,[5.395424836601308],[6.764965431758724],[1.3695405951574164]
23695,48,1,20210917,3630,0.19047619047619047,[5.395424836601308],[9.50105972298443],[4.105634886383122]
23696,48,1,20210907,1781,0.14414414414414414,[],[],[]
23696,48,1,20210908,1781,0.19369369369369369,[],[],[]
23696,48,1,20210909,1781,0.17567567567567569,[],[],[]
