org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
23154,49,0,20210908,1172,0.2491349480968858,[],[],[],,0.356401384083045
23154,49,0,20210909,1172,0.21453287197231835,[],[],[],,0.34256055363321797
23154,49,0,20210910,1172,0.21107266435986158,[],[],[],,0.3875432525951557
23154,49,0,20210913,1172,0.2179930795847751,[],[],[],,0.370242214532872
23154,49,0,20210914,1172,0.21445221445221446,[],[],[],,0.25874125874125875
23154,49,0,20210915,1172,0.15916955017301038,[],[],[],,0.35986159169550175
23154,49,0,20210916,1172,0.06818181818181818,"[4.050303215096386, 3.5974637345679015]","[6.051521498461655, 7.3280398705911525]","[2.0012182833652696, 3.730576136023251]",2.9246617969205024,0.7222222222222222
23154,49,0,20210917,1172,0.09090909090909091,"[4.050303215096386, 3.5974637345679015]","[7.047122770249626, 8.003130974821648]","[2.99681955515324, 4.405667240253747]",3.7491168627311806,0.6944444444444444
23155,49,0,20210907,1112,0.25,[],[],[],,1.0
23155,49,0,20210908,1112,0.5,[],[],[],,1.0
23155,49,0,20210909,1112,0.0,[],[],[],,0.5
23155,49,0,20210910,1112,0.0,[],[],[],,0.75
23155,49,0,20210913,1112,0.25,[],[],[],,1.0
23155,49,0,20210914,1112,0.0,[],[],[],,0.75
23155,49,0,20210915,1112,0.0,[],[],[],,0.25
23155,49,0,20210916,1112,0.0,[],[],[],,0.75
23155,49,0,20210917,1112,0.25,[],[],[],,0.75
23156,49,1,20210907,1288,0.2906574394463668,[],[],[],,0.5674740484429066
23156,49,1,20210908,1288,0.314878892733564,[],[],[],,0.49480968858131485
23156,49,1,20210909,1288,0.28719723183391005,[],[],[],,0.5397923875432526
23156,49,1,20210910,1288,0.3875432525951557,[],[],[],,0.46366782006920415
23156,49,1,20210913,1288,0.3079584775086505,[],[],[],,0.4982698961937716
23156,49,1,20210914,1288,0.23076923076923078,[],[],[],,0.331002331002331
23156,49,1,20210915,1288,0.4013840830449827,[],[],[],,0.5259515570934256
23156,49,1,20210916,1288,0.3047619047619048,"[3.210526315789474, 3.0217391304347827]","[5.210457423722217, 5.0872193479103345]","[1.9999311079327433, 2.0654802174755518]",2.036516657445009,0.8958333333333334
23156,49,1,20210917,1288,0.26666666666666666,"[3.210526315789474, 3.0217391304347827]","[3.94921748506808, 4.747951336020047]","[0.738691169278606, 1.7262122055852642]",1.2898657011706942,1.0208333333333333
23157,49,1,20210907,1184,0.39792387543252594,[],[],[],,0.38408304498269896
23157,49,1,20210908,1184,0.4083044982698962,[],[],[],,0.36678200692041524
23157,49,1,20210909,1184,0.32525951557093424,[],[],[],,0.34256055363321797
23157,49,1,20210910,1184,0.4083044982698962,[],[],[],,0.370242214532872
23157,49,1,20210913,1184,0.4083044982698962,[],[],[],,0.3875432525951557
23157,49,1,20210914,1184,0.31002331002331,[],[],[],,0.2400932400932401
23157,49,1,20210915,1184,0.4602076124567474,[],[],[],,0.39100346020761245
23157,49,1,20210916,1184,0.49523809523809526,"[3.2113465848192533, 3.04488163787588]","[4.1824822231797025, 4.439620441727163]","[0.9711356383604492, 1.3947388038512831]",1.2075653121227752,0.8541666666666666
