org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
37155,8,1,20210917,5155,0.22448979591836735,"[5.733173570843999, 5.296610169491525]","[6.610103550037791, 10.991409901580182]","[0.8769299791937923, 5.694799732088657]",2.94173130186302,0.7843137254901961
37156,8,1,20210907,5151,0.14285714285714285,"[5.758362850296905, 5.296610169491525]","[7.304614212586883, 6.305923937064649]","[1.5462513622899783, 1.0093137675731239]",1.3161352502684693,0.7843137254901961
37156,8,1,20210908,5151,0.16326530612244897,"[5.758362850296905, 5.296610169491525]","[8.91240359180531, 14.131522683201371]","[3.154040741508405, 8.834912513709845]",5.588700072451879,0.7156862745098039
37156,8,1,20210909,5151,0.2857142857142857,"[5.758362850296905, 5.296610169491525]","[8.476777911929705, 11.786089646903912]","[2.7184150616328004, 6.489479477412387]",4.334585525538338,0.7450980392156863
37156,8,1,20210910,5151,0.14285714285714285,"[5.758362850296905, 5.296610169491525]","[9.540999438421682, 10.644463181833556]","[3.7826365881247774, 5.347853012342031]",4.453443627075029,0.7352941176470589
37156,8,1,20210913,5151,0.2653061224489796,"[5.758362850296905, 5.296610169491525]","[9.796771178539949, 10.211515469094484]","[4.038408328243044, 4.914905299602959]",4.414049887397293,0.6764705882352942
37156,8,1,20210914,5151,0.1836734693877551,"[5.4114517137201785, 5.296610169491525]","[10.29723170088971, 7.149627459491572]","[4.885779987169532, 1.8530172900000466]",3.748493975730975,0.7636363636363637
37156,8,1,20210915,5151,0.1836734693877551,"[5.758362850296905, 5.296610169491525]","[9.62810360544077, 11.84512196899547]","[3.869740755143866, 6.548511799503944]",5.017785488441042,0.7254901960784313
37156,8,1,20210916,5151,0.14285714285714285,"[5.758362850296905, 5.296610169491525]","[7.338306201513331, 12.458264998894956]","[1.5799433512164258, 7.161654829403431]",3.9721054132965707,0.7843137254901961
37156,8,1,20210917,5151,0.22448979591836735,"[5.758362850296905, 5.296610169491525]","[5.958398190443747, 9.86467906996499]","[0.200035340146842, 4.568068900473466]",2.0720497231439663,0.7254901960784313
37157,8,1,20210907,5159F,0.3333333333333333,[],[],[],,0.6666666666666666
37157,8,1,20210908,5159F,0.6666666666666666,[],[],[],,1.0
37157,8,1,20210910,5159F,0.3333333333333333,[],[],[],,0.3333333333333333
37157,8,1,20210914,5159F,0.3333333333333333,[],[],[],,0.6666666666666666
37157,8,1,20210915,5159F,0.3333333333333333,[],[],[],,0.3333333333333333
37157,8,1,20210917,5159F,0.0,[],[],[],,0.3333333333333333
37158,8,1,20210907,5175,0.10869565217391304,"[5.528125, 5.296610169491525]","[5.907397553291472, 6.119085962591378]","[0.3792725532914716, 0.8224757930998532]",0.5626669973501123,0.8415841584158416
37158,8,1,20210908,5175,0.17391304347826086,"[5.528125, 5.296610169491525]","[6.323477408869068, 12.363804283659713]","[0.7953524088690678, 7.0671941141681875]",3.390597252441117,0.801980198019802
37158,8,1,20210909,5175,0.15217391304347827,"[5.528125, 5.296610169491525]","[7.401060441061375, 10.672456412287625]","[1.872935441061375, 5.3758462427961]",3.3224157728136747,0.7623762376237624
37158,8,1,20210910,5175,0.08695652173913043,"[5.528125, 5.296610169491525]","[10.389329754299224, 12.480833269796825]","[4.861204754299224, 7.1842231003053]",5.822453725060359,0.6633663366336634
37158,8,1,20210913,5175,0.2608695652173913,"[5.528125, 5.296610169491525]","[9.879836618415146, 11.398506763104658]","[4.351711618415146, 6.101896593613133]",5.0759260909108646,0.7722772277227723
37158,8,1,20210914,5175,0.2608695652173913,"[5.19375, 5.296610169491525]","[11.074792924370177, 8.347229604116881]","[5.881042924370178, 3.0506194346253563]",4.851798019008425,0.7522935779816514
