org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
23554,33,1,20210916,1260,0.19117647058823528,"[3.1779661016949152, 3.2018181818181817]","[4.395067179905381, 6.4043775472038655]","[1.217101078210466, 3.202559365385684]",2.600905338968951,0.8538461538461538
23554,33,1,20210917,1260,0.17647058823529413,"[3.1779661016949152, 3.2018181818181817]","[4.598716388309555, 6.119769882660019]","[1.4207502866146395, 2.917951700841837]",2.464254302591171,0.7384615384615385
23555,33,1,20210907,1261,0.017543859649122806,"[3.2485380116959064, 3.2345454545454544]","[6.651155097722631, 14.547216242319122]","[3.4026170860267246, 11.312670787773667]",8.278677587103608,0.373015873015873
23555,33,1,20210908,1261,0.017543859649122806,"[3.2485380116959064, 3.2345454545454544]","[12.80760874037432, 15.456345220998253]","[9.559070728678414, 12.221799766452799]",11.200479039635226,0.35714285714285715
23555,33,1,20210909,1261,0.017543859649122806,"[3.2485380116959064, 3.2345454545454544]","[8.10971991728994, 12.86355874469326]","[4.861181905594034, 9.629013290147805]",7.800256046757317,0.3412698412698413
23555,33,1,20210910,1261,0.07017543859649122,"[3.2485380116959064, 3.2345454545454544]","[15.099755121863035, 10.72801671289072]","[11.851217110167129, 7.493471258345265]",9.164935420687897,0.4126984126984127
23555,33,1,20210913,1261,0.05263157894736842,"[3.2485380116959064, 3.2345454545454544]","[13.655224446151172, 10.020546941304532]","[10.406686434455265, 6.786001486759078]",8.1747573571083,0.4523809523809524
23555,33,1,20210914,1261,0.07017543859649122,"[3.2485380116959064, 3.2345454545454544]","[6.279646963298201, 13.56258980902032]","[3.0311089516022944, 10.328044354474866]",7.529219816386756,0.42063492063492064
23555,33,1,20210915,1261,0.08771929824561403,"[3.2485380116959064, 3.2345454545454544]","[7.944783679936464, 11.087547506149882]","[4.696245668240557, 7.853002051604427]",6.642191384012806,0.3888888888888889
23555,33,1,20210916,1261,0.14035087719298245,"[3.2485380116959064, 3.2345454545454544]","[7.380860886615295, 14.183095824011867]","[4.132322874919389, 10.948550369466412]",8.33410694690043,0.3968253968253968
23555,33,1,20210917,1261,0.07017543859649122,"[3.2485380116959064, 3.2345454545454544]","[10.122018770923841, 18.268549565915237]","[6.8734807592279346, 15.034004111369782]",11.90394035986332,0.30952380952380953
23556,33,0,20210907,1203,0.4852941176470588,"[2.8392857142857144, 3.2857142857142856]","[3.2153095017922713, 4.955753916890289]","[0.37602378750655685, 1.670039631176003]",1.217134085891697,0.8306451612903226
23556,33,0,20210908,1203,0.5588235294117647,"[2.8392857142857144, 3.2857142857142856]","[4.769288070185741, 5.362351805998912]","[1.9300023559000268, 2.076637520284627]",2.0253152127500167,0.8306451612903226
23556,33,0,20210909,1203,0.47058823529411764,"[2.8392857142857144, 3.2857142857142856]","[3.614900544016033, 8.447158795008251]","[0.7756148297303187, 5.161444509293966]",3.626404121446689,0.717741935483871
23556,33,0,20210910,1203,0.47058823529411764,"[2.8392857142857144, 3.2857142857142856]","[4.4497396874472255, 5.0802574834772205]","[1.610453973161511, 1.794543197762935]",1.7301119691524363,0.7661290322580645
23556,33,0,20210913,1203,0.5294117647058824,"[2.8392857142857144, 3.2857142857142856]","[6.284688734843446, 4.267776307611288]","[3.4454030205577313, 0.9820620218970024]",1.8442313714282577,0.8145161290322581
23556,33,0,20210914,1203,0.4852941176470588,"[2.8392857142857144, 3.2857142857142856]","[4.38220873598938, 6.382773902643554]","[1.5429230217036656, 3.0970596169292683]",2.553111808600307,0.7661290322580645
23556,33,0,20210915,1203,0.5294117647058824,"[2.8392857142857144, 3.2857142857142856]","[4.511047675812948, 6.4299784946991725]","[1.6717619615272339, 3.144264208984887]",2.6288884223747084,0.782258064516129
23556,33,0,20210916,1203,0.6029411764705882,"[2.8392857142857144, 3.2857142857142856]","[2.9731193918137944, 6.197880112970069]","[0.13383367752807995, 2.9121658272557838]",1.9397495748510873,0.8548387096774194
23556,33,0,20210917,1203,0.47058823529411764,"[2.8392857142857144, 3.2857142857142856]","[3.5332943341545393, 6.881604958773243]","[0.6940086198688249, 3.5958906730589577]",2.580231954442411,0.8145161290322581
23557,33,0,20210907,2648,0.43243243243243246,"[2.829719601677149, 3.2858349088532552, 3.3297951582867786]","[4.300790355760905, 5.6420292778878, 3.8964083333333597]","[1.4710707540837564, 2.3561943690345446, 0.566613175046581]",1.9840779838574532,0.6538461538461539
23557,33,0,20210908,2648,0.4189189189189189,"[2.829719601677149, 3.2858349088532552, 3.3297951582867786]","[4.90094847074555, 7.66365501811273, 0]","[2.071228869068401, 4.377820109259475, -3.3297951582867786]",3.260809293026245,0.6615384615384615
23557,33,0,20210909,2648,0.2972972972972973,"[2.829719601677149, 3.2858349088532552, 3.3297951582867786]","[4.785081510191328, 9.91199298999676, 1.3030583333333197]","[1.9553619085141793, 6.626158081143505, -2.026736824953459]",4.7007611751616105,0.6230769230769231
23557,33,0,20210910,2648,0.2702702702702703,"[2.829719601677149, 3.2858349088532552, 3.3297951582867786]","[4.552066470905132, 5.93556234483376, 5.966666666666667]","[1.7223468692279829, 2.6497274359805045, 2.636871508379888]",2.3499503534345,0.6153846153846154
23557,33,0,20210913,2648,0.2702702702702703,"[2.829719601677149, 3.2858349088532552, 3.3297951582867786]","[6.834771998064115, 4.761654914125584, 0]","[4.005052396386966, 1.475820005272329, -3.3297951582867786]",2.059171655782255,0.6307692307692307
23557,33,0,20210914,2648,0.32432432432432434,"[2.829719601677149, 3.2858349088532552, 3.3297951582867786]","[7.494568172468685, 5.557478332812758, 0]","[4.664848570791536, 2.271643423959503, -3.3297951582867786]",2.7726077334740484,0.6
23557,33,0,20210915,2648,0.24324324324324326,"[2.829719601677149, 3.2858349088532552, 3.3297951582867786]","[3.9194603310158525, 6.234672109395999, 5.966666666666667]","[1.0897407293387036, 2.9488372005427435, 2.636871508379888]",2.3340335473077536,0.5923076923076923
23557,33,0,20210916,2648,0.4305555555555556,"[2.829719601677149, 3.2858349088532552]","[2.900646335221608, 7.6525960858406075]","[0.070926733544459, 4.366761176987352]",2.9105461114134905,0.7086614173228346
23557,33,0,20210917,2648,0.2916666666666667,"[2.829719601677149, 3.2858349088532552]","[4.469137656598108, 9.371071579803944]","[1.6394180549209594, 6.085236670950689]",4.5781795129745095,0.5669291338582677
23558,33,0,20210907,1204,0.4189189189189189,"[2.829255765199162, 3.2859566820706716, 3.317270896273918]","[3.685657226158199, 5.8962640450781665, 3.497347929160809]","[0.8564014609590367, 2.610307363007495, 0.18007703288689125]",1.9269394754053824,0.7846153846153846
23558,33,0,20210908,1204,0.3918918918918919,"[2.829255765199162, 3.2859566820706716, 3.317270896273918]","[4.409029556722454, 6.757965145699709, 3.106565787675501]","[1.5797737915232921, 3.472008463629037, -0.21070510859841685]",2.683414364293598,0.7461538461538462
