org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
18074,52,1,20210907,2170,,[5.282986482471777],[7.238796028697104],[1.9558095462253267],1.9558095462253267,0.44052863436123346
18074,52,1,20210908,2170,,[5.282986482471777],[8.468284064625347],[3.18529758215357],3.18529758215357,0.42290748898678415
18074,52,1,20210909,2170,,[5.282986482471777],[8.282831574825169],[2.9998450923533913],2.9998450923533913,0.4008810572687225
18074,52,1,20210910,2170,,[5.282986482471777],[7.734356239453721],[2.4513697569819435],2.4513697569819435,0.42731277533039647
18074,52,1,20210913,2170,,[5.282986482471777],[8.662464159924118],[3.379477677452341],3.379477677452341,0.4008810572687225
18074,52,1,20210914,2170,,[5.282986482471777],[8.929097750348493],[3.646111267876716],3.646111267876716,0.3964757709251101
18074,52,1,20210915,2170,,[5.282986482471777],[7.831647955415903],[2.5486614729441257],2.5486614729441257,0.40969162995594716
18075,52,1,20210907,2503,,[5.280401812240048],[8.490045849871075],[3.209644037631027],3.209644037631027,0.42290748898678415
18075,52,1,20210908,2503,,[5.280401812240048],[7.605001609563379],[2.324599797323331],2.324599797323331,0.43171806167400884
18075,52,1,20210909,2503,,[5.280401812240048],[8.55860810355918],[3.2782062913191323],3.2782062913191323,0.40969162995594716
18075,52,1,20210910,2503,,[5.280401812240048],[9.1387598533467],[3.8583580411066523],3.8583580411066523,0.3832599118942731
18075,52,1,20210913,2503,,[5.280401812240048],[8.118760359284133],[2.838358547044085],2.8383585470440846,0.42731277533039647
18075,52,1,20210914,2503,,[5.280401812240048],[9.079318071259397],[3.7989162590193493],3.7989162590193493,0.4052863436123348
18075,52,1,20210915,2503,,[5.280401812240048],[9.493080784558854],[4.212678972318806],4.212678972318806,0.3964757709251101
18076,52,1,20210907,2504,,[5.268555407011289],[7.977580572430386],[2.7090251654190975],2.7090251654190975,0.42731277533039647
18076,52,1,20210908,2504,,[5.268555407011289],[8.176102786625265],[2.907547379613976],2.907547379613976,0.42731277533039647
18076,52,1,20210909,2504,,[5.268555407011289],[8.496001487417779],[3.22744608040649],3.2274460804064904,0.4008810572687225
18076,52,1,20210910,2504,,[5.268555407011289],[9.083136965676086],[3.8145815586647975],3.814581558664797,0.3832599118942731
