org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
12266,17,0,20210907,3107,0.25,"[3.1842105263157894, 167.3355855855856]","[2.852207733769466, 3.7059801121480773]","[-0.33200279254632337, -163.62960547343752]",-103.46733080153024,1.0
12266,17,0,20210908,3107,0.14285714285714285,"[3.1842105263157894, 167.3355855855856]","[3.228158286754019, 3.0889423685579382]","[0.043947760438229455, -164.24664321702764]",-103.71853075164547,0.9069767441860465
12266,17,0,20210909,3107,0.2857142857142857,"[3.1842105263157894, 167.3355855855856]","[4.515618926676463, 3.893680675583072]","[1.3314084003606732, -163.4419049100025]",-102.73594737460554,0.9534883720930233
12266,17,0,20210910,3107,0.17857142857142858,"[3.1842105263157894, 167.3355855855856]","[3.124873137606554, 3.2953340366496393]","[-0.05933738870923522, -164.04025154893594]",-103.62623054253663,0.9069767441860465
12266,17,0,20210913,3107,0.25,"[3.1842105263157894, 167.3355855855856]","[3.4306374535033166, 3.6889480194596236]","[0.24642692718752723, -163.64663756612597]",-103.26498222648416,0.8837209302325582
12266,17,0,20210914,3107,0.2857142857142857,"[3.1842105263157894, 167.3355855855856]","[3.601949262709569, 4.543078570313766]","[0.4177387363937797, -162.79250701527184]",-102.6624164751845,1.0
12266,17,0,20210915,3107,0.39285714285714285,"[3.1842105263157894, 167.3355855855856]","[3.1413465222446835, 5.810042901395451]","[-0.04286400407110591, -161.52554268419013]",-102.03192422309365,0.9534883720930233
12266,17,0,20210916,3107,0.21428571428571427,"[3.1842105263157894, 167.3355855855856]","[3.6165559919364765, 173.11834631589485]","[0.4323454656206871, 5.782760730309263]",3.81155510647663,0.8372093023255814
12266,17,0,20210917,3107,0.39285714285714285,"[3.1842105263157894, 167.3355855855856]","[3.933033200261382, 168.9057705794888]","[0.7488226739455928, 1.5701849939032115]",1.26757782339251,0.9534883720930233
12267,17,0,20210907,3177,0.75,"[3.1842105263157894, 167.3355855855856]","[3.138122895821941, 167.46285938897455]","[-0.04608763049384823, 0.12727380338895955]",0.06340380143213563,0.9302325581395349
12267,17,0,20210908,3177,0.6785714285714286,"[3.1842105263157894, 167.3355855855856]","[3.247658965444896, 172.09610131298027]","[0.06344843912910658, 4.760515727394676]",3.0300172527705187,0.813953488372093
12267,17,0,20210909,3177,0.75,"[3.1842105263157894, 167.3355855855856]","[2.94567666119392, 3.525111002588562]","[-0.23853386512186958, -163.81047458299702]",-103.54712800272723,0.8837209302325582
12267,17,0,20210910,3177,0.6785714285714286,"[3.1842105263157894, 167.3355855855856]","[4.5979350557313525, 167.03207613912238]","[1.4137245294155631, -0.30350944646320954]",0.3291557025447593,0.8372093023255814
12267,17,0,20210913,3177,0.6428571428571429,"[3.1842105263157894, 167.3355855855856]","[3.0595920845852698, 172.27065345430026]","[-0.12461844173051961, 4.935067868714668]",3.070972912234862,0.8372093023255814
12267,17,0,20210914,3177,0.5714285714285714,"[3.1842105263157894, 167.3355855855856]","[3.146043576586145, 170.73821802814476]","[-0.038166949729644184, 3.4026324425591667]",2.134969508558026,0.8372093023255814
12267,17,0,20210915,3177,0.42857142857142855,"[3.1842105263157894, 167.3355855855856]","[3.0705500247123756, 172.24220935394774]","[-0.11366050160341379, 4.906623768362152]",3.057045353111681,0.7674418604651163
12267,17,0,20210916,3177,0.6428571428571429,"[3.1842105263157894, 167.3355855855856]","[4.558108272403918, 167.7778724466667]","[1.3738977460881285, 0.4422868610811008]",0.7855119239784267,0.8837209302325582
12267,17,0,20210917,3177,0.6428571428571429,"[3.1842105263157894, 167.3355855855856]","[4.566945621617879, 169.00240088292276]","[1.38273509530209, 1.6668152973371662]",1.562154170271612,0.8604651162790697
12268,17,0,20210907,3171,0.6785714285714286,"[3.1842105263157894, 167.3355855855856]","[4.34921477580636, 167.9286942919604]","[1.165004249490571, 0.5931087063748066]",0.8038070643648251,1.0
12268,17,0,20210908,3171,0.6428571428571429,"[3.1842105263157894, 167.3355855855856]","[3.0255316669784826, 5.8199202288325536]","[-0.15867885933730674, -161.51566535675303]",-102.06835454191565,0.7906976744186046
12268,17,0,20210909,3171,0.5,"[3.1842105263157894, 167.3355855855856]","[4.769197646028146, 3.8230796602862154]","[1.5849871197123564, -163.51250592529937]",-102.68711375082137,0.7906976744186046
12268,17,0,20210910,3171,0.5357142857142857,"[3.1842105263157894, 167.3355855855856]","[4.169263083677837, 169.51115575508524]","[0.9850525573620477, 2.1755701694996503]",1.736958417659481,0.813953488372093
12268,17,0,20210913,3171,0.5357142857142857,"[3.1842105263157894, 167.3355855855856]","[3.073425750176683, 168.53411363591158]","[-0.11078477613910653, 1.19852805032599]",0.7161496405756913,0.7209302325581395
12268,17,0,20210914,3171,0.5,"[3.1842105263157894, 167.3355855855856]","[3.2983124979970935, 170.08777326705294]","[0.11410197168130409, 2.7521876814673476]",1.780261367335647,0.7906976744186046
12268,17,0,20210915,3171,0.35714285714285715,"[3.1842105263157894, 167.3355855855856]","[3.2273936866720514, 173.66940713685946]","[0.04318316035626202, 6.333821551273871]",4.0162179335673835,0.7674418604651163
12268,17,0,20210916,3171,0.5,"[3.1842105263157894, 167.3355855855856]","[4.656523146312154, 169.09515685256594]","[1.472312619996365, 1.7595712669803447]",1.6537391338809837,0.813953488372093
12268,17,0,20210917,3171,0.6428571428571429,"[3.1842105263157894, 167.3355855855856]","[4.569157007703497, 168.93429971307654]","[1.3849464813877077, 1.5987141274909504]",1.519957626295019,0.8837209302325582
12269,17,0,20210907,3172,0.5714285714285714,"[3.1842105263157894, 167.3355855855856]","[3.1572561818392866, 169.84077061511138]","[-0.0269543444765028, 2.5051850295257907]",1.5722915759459983,0.9302325581395349
12269,17,0,20210908,3172,0.5,"[3.1842105263157894, 167.3355855855856]","[3.1046551866031633, 5.52127834861046]","[-0.07955533971262607, -161.81430723697514]",-102.22781969587842,0.8604651162790697
12269,17,0,20210909,3172,0.32142857142857145,"[3.1842105263157894, 167.3355855855856]","[8.083633528168773, 4.752219696249331]","[4.899423001852984, -162.58336588933625]",-100.87918050837179,0.7441860465116279
12269,17,0,20210910,3172,0.42857142857142855,"[3.1842105263157894, 167.3355855855856]","[4.412723573874121, 169.80703192675426]","[1.228513047558332, 2.4714463411686722]",2.0135235487859156,0.813953488372093
12269,17,0,20210913,3172,0.39285714285714285,"[3.1842105263157894, 167.3355855855856]","[3.039746651003274, 169.9361601415876]","[-0.14446387531251537, 2.600574556002016]",1.589244607622978,0.6976744186046512
12269,17,0,20210914,3172,0.32142857142857145,"[3.1842105263157894, 167.3355855855856]","[3.4099986834402425, 169.56025249907592]","[0.2257881571244531, 2.2246669134903243]",1.4882378979871087,0.9069767441860465
12269,17,0,20210915,3172,0.25,"[3.1842105263157894, 167.3355855855856]","[3.2384411892295777, 3.1257953065635373]","[0.05423066291378831, -164.20979027902206]",-103.69146677409833,0.8837209302325582
12269,17,0,20210916,3172,0.35714285714285715,"[3.1842105263157894, 167.3355855855856]","[3.529986703878374, 169.43122038407333]","[0.3457761775625845, 2.095634798487737]",1.450950043410049,0.9069767441860465
12269,17,0,20210917,3172,0.39285714285714285,"[3.1842105263157894, 167.3355855855856]","[4.5074671440937, 169.0692147875619]","[1.3232566177779104, 1.7336292019762993]",1.5824393025347876,0.813953488372093
