org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
12948,21,0,20210912,2586,0.07407407407407407,"[10.004166666666666, 8.908408408408409]","[18.779234810618185, 10.204833018134426]","[8.775068143951518, 1.2964246097260173]",4.242556911087578,0.8070175438596491
12949,21,0,20210912,1775,0.10344827586206896,"[10.004166666666666, 8.719178082191782]","[25.714544036828723, 8.780889623322935]","[15.710377370162057, 0.06171154113115307]",6.624055275886048,0.8421052631578947
12950,21,0,20210912,1782,0.13793103448275862,"[10.004166666666666, 8.719178082191782]","[23.50180263567129, 11.072948296027398]","[13.497635969004623, 2.3537702138356167]",7.027004240196813,0.8596491228070176
12951,21,0,20210912,5009,0.10344827586206896,"[10.004166666666666, 8.719178082191782]","[34.817777662779015, 11.615583086573082]","[24.81361099611235, 2.8964050043813003]",12.08749138801045,0.7719298245614035
12952,21,0,20210912,5011,0.06896551724137931,"[10.005557098551128, 8.71834874605168]","[20.074258434900624, 8.756108048560575]","[10.068701336349497, 0.03775930250889559]",4.244283381216244,0.8947368421052632
12953,21,0,20210912,1019,0.12121212121212122,"[10.00625, 8.695876288659793]","[14.235427891458572, 11.603671154062491]","[4.229177891458573, 2.907794865402698]",3.34825587408799,0.8421052631578947
12954,21,0,20210912,1351,0.09090909090909091,"[10.00625, 8.695876288659793]","[10.622114724857786, 11.701906544282382]","[0.6158647248577864, 3.006030255622589]",2.2093084120343214,0.8421052631578947
12955,21,0,20210912,1349,0.06060606060606061,"[10.00625, 8.695876288659793]","[13.06191179856376, 10.366460318560751]","[3.0556617985637597, 1.670584029900958]",2.1322766194552254,0.8771929824561403
12956,21,0,20210912,1016,0.03225806451612903,"[10.009379881287098, 8.850672794426258]","[13.473367511739504, 10.556400684480288]","[3.463987630452406, 1.70572789005403]",2.2513947060397332,0.8771929824561403
12957,21,0,20210912,1024,0.03225806451612903,"[10.069168910057293, 8.819990234703841]","[9.988176581746773, 11.04969903548051]","[-0.08099232831052028, 2.2297088007766686]",1.5125946572668512,0.8421052631578947
12958,21,0,20210912,1083,0.03125,"[10.007142857142858, 8.788753799392097]","[10.363777839158711, 8.409012164037344]","[0.3566349820158532, -0.3797416353547529]",-0.1693483161060083,1.2105263157894737
12959,21,1,20210912,1082,0.35,"[9.981894150417828, 8.66991643454039]","[14.505046384395625, 10.168051587760921]","[4.523152233977797, 1.498135153220531]",2.8999723369860932,0.9655172413793104
12960,21,1,20210912,1052,0.3333333333333333,[9.514392520712745],[11.669546131217897],[2.1551536105051525],2.1551536105051525,0.9310344827586207
12961,21,1,20210912,1051,0.5,[9.516192543411645],[13.110830588634931],[3.5946380452232862],3.5946380452232862,0.9137931034482759
12962,21,1,20210912,1348,0.5,[9.514300306435137],[14.525052627975413],[5.010752321540275],5.010752321540275,0.8275862068965517
12963,21,1,20210912,1350,0.3333333333333333,[9.517096810804677],[14.982977930251227],[5.46588111944655],5.465881119446549,0.8448275862068966
12964,21,1,20210912,1056,0.6666666666666666,[9.517364657814095],[19.363462182507895],[9.8460975246938],9.846097524693798,0.8103448275862069
12965,21,1,20210912,5074,0.5,[9.517364657814095],[13.355202975123765],[3.8378383173096697],3.83783831730967,0.8620689655172413
12966,21,1,20210912,5076,0.8333333333333334,[9.517364657814095],[2.290595213381113],[-7.226769444432982],-7.226769444432982,8.655172413793103
12967,21,1,20210912,1766,0.16666666666666666,[9.511529318542],[11.577652376851916],[2.066123058309916],2.066123058309916,0.896551724137931
12968,21,1,20210912,1767,0.16666666666666666,[9.517034833239695],[11.352066330918278],[1.8350314976785835],1.8350314976785835,0.896551724137931
12969,21,1,20210912,2515B,0.16666666666666666,[9.51124744376278],[15.963159938774503],[6.451912495011722],6.451912495011722,0.7758620689655172
12970,21,1,20210912,2498,0.16666666666666666,[9.515955464667122],[14.738777060043713],[5.22282159537659],5.22282159537659,0.8103448275862069
12971,21,1,20210912,6869,0.25,[9.483991462113128],[12.705988353240093],[3.221996891126965],3.221996891126965,0.8620689655172413
12972,21,1,20210912,2871,0.25,[9.483994130202776],[13.856819637367757],[4.372825507164981],4.372825507164981,0.8620689655172413
12973,21,1,20210912,2873,0.5454545454545454,"[10.147887323943662, 9.318302387267904]","[3.7940934081362276, 2.4716491889913144]","[-6.353793915807435, -6.84665319827659]",-6.767795713081525,8.568965517241379
12974,21,1,20210912,1755,0.2727272727272727,"[10.147887323943662, 9.318302387267904]","[61.436274999999995, 11.733642661751048]","[51.28838767605633, 2.4153402744831443]",10.235027858734854,0.8103448275862069
12975,21,1,20210912,1103,0.21428571428571427,"[10.147887323943662, 9.278514588859416]","[21.937758942557064, 13.291287064131863]","[11.789871618613402, 4.012772475272447]",5.232709595796519,0.8064516129032258
12976,21,1,20210912,1743,0.21428571428571427,"[10.147887323943662, 9.278514588859416]","[26.443125668715037, 12.74618650324573]","[16.295238344771377, 3.4676719143863135]",5.4798391975839715,0.7580645161290323
