org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
19416,58,0,20210917,1425,0.13043478260869565,"[5.288359788359788, 5.161224489795918]","[4.819961768290766, 6.400687762618358]","[-0.46839802006902165, 1.23946327282244]"
19417,58,0,20210907,2920,0.5439560439560439,[],[],[]
19417,58,0,20210908,2920,0.5659340659340659,[],[],[]
19417,58,0,20210909,2920,0.5769230769230769,[],[],[]
19417,58,0,20210910,2920,0.510989010989011,[],[],[]
19417,58,0,20210913,2920,0.6043956043956044,[],[],[]
19417,58,0,20210914,2920,0.521978021978022,[],[],[]
19417,58,0,20210915,2920,0.6153846153846154,[],[],[]
19417,58,0,20210916,2920,0.6666666666666666,"[5.305785123966942, 5.161224489795918]","[5.426744415619622, 7.329907560328589]","[0.12095929165267982, 2.168683070532671]"
19417,58,0,20210917,2920,0.35555555555555557,"[5.305785123966942, 5.161224489795918]","[5.769667906397612, 7.124159338797297]","[0.4638827824306704, 1.9629348490013783]"
19418,58,0,20210907,1273,0.5439560439560439,[],[],[]
19418,58,0,20210908,1273,0.532967032967033,[],[],[]
19418,58,0,20210909,1273,0.5659340659340659,[],[],[]
19418,58,0,20210910,1273,0.489010989010989,[],[],[]
19418,58,0,20210913,1273,0.5384615384615384,[],[],[]
19418,58,0,20210914,1273,0.521978021978022,[],[],[]
19418,58,0,20210915,1273,0.5384615384615384,[],[],[]
19418,58,0,20210916,1273,0.6,"[5.305382231404959, 5.162012854519486]","[5.363206025171824, 6.315056796545645]","[0.05782379376686464, 1.1530439420261587]"
19418,58,0,20210917,1273,0.37777777777777777,"[5.305382231404959, 5.162012854519486]","[7.471936966800199, 8.507839667947039]","[2.1665547353952403, 3.3458268134275526]"
19419,58,0,20210907,1270B,0.5274725274725275,[],[],[]
19419,58,0,20210908,1270B,0.4230769230769231,[],[],[]
19419,58,0,20210909,1270B,0.521978021978022,[],[],[]
19419,58,0,20210910,1270B,0.44505494505494503,[],[],[]
19419,58,0,20210913,1270B,0.489010989010989,[],[],[]
19419,58,0,20210914,1270B,0.510989010989011,[],[],[]
19419,58,0,20210915,1270B,0.45054945054945056,[],[],[]
19419,58,0,20210916,1270B,0.5333333333333333,"[5.301652892561983, 5.178861788617886]","[5.4979319207259625, 5.706384070188053]","[0.19627902816397924, 0.5275222815701666]"
19419,58,0,20210917,1270B,0.3333333333333333,"[5.301652892561983, 5.178861788617886]","[6.136971501230446, 8.072545694370442]","[0.8353186086684632, 2.893683905752556]"
19420,58,0,20210907,1271B,0.47802197802197804,[],[],[]
19420,58,0,20210908,1271B,0.3791208791208791,[],[],[]
19420,58,0,20210909,1271B,0.38461538461538464,[],[],[]
19420,58,0,20210910,1271B,0.4010989010989011,[],[],[]
19420,58,0,20210913,1271B,0.3791208791208791,[],[],[]
19420,58,0,20210914,1271B,0.4230769230769231,[],[],[]
19420,58,0,20210915,1271B,0.47802197802197804,[],[],[]
19420,58,0,20210916,1271B,0.35714285714285715,"[5.323115126991747, 5.28345547675335]","[6.1326623590533815, 6.601707790934937]","[0.8095472320616341, 1.3182523141815876]"
19420,58,0,20210917,1271B,0.23809523809523808,"[5.323115126991747, 5.28345547675335]","[5.786561770075173, 8.851935971760078]","[0.46344664308342587, 3.568480495006728]"
19421,58,0,20210907,3921,0.29120879120879123,[],[],[]
19421,58,0,20210908,3921,0.3021978021978022,[],[],[]
19421,58,0,20210909,3921,0.3241758241758242,[],[],[]
19421,58,0,20210910,3921,0.2692307692307692,[],[],[]
19421,58,0,20210913,3921,0.29120879120879123,[],[],[]
