org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
4378,47,0,20210920,1288,0.265625,[2.9805194805194803],[4.486328176709653],[1.5058086961901722],1.5058086961901722,1.0285714285714285
4379,47,1,20210920,1288,0.34285714285714286,"[3.210526315789474, 3.0217391304347827]","[6.808503563960468, 4.026865747931048]","[3.5979772481709937, 1.005126617496265]",2.150804803143238,1.0
4380,47,1,20210920,1184,0.5047619047619047,"[3.2113465848192533, 3.04488163787588]","[9.280814964205856, 3.9754912308600296]","[6.069468379386603, 0.9306095929841498]",3.201268126510815,0.7847222222222222
4381,47,1,20210920,1182,0.4857142857142857,"[3.238044843916111, 3.045818341728632]","[11.05658513573872, 4.313589880027004]","[7.818540291822609, 1.2677715382983714]",4.162297266599778,0.7847222222222222
4382,47,1,20210920,1197,0.5263157894736842,"[3.235294117647059, 3.0463917525773194]","[7.0743502737718735, 4.285723590654979]","[3.8390561561248147, 1.2393318380776597]",2.539193997101237,0.8402777777777778
4383,47,1,20210920,2511,0.41304347826086957,"[3.266456242581202, 3.264931174829652]","[7.204251424295159, 4.227065715293174]","[3.937795181713957, 0.9621345404635218]",1.8654600922716895,0.7430555555555556
4384,47,1,20210920,2512,0.3695652173913043,"[3.267985436893204, 3.265442386831276]","[6.528164717645498, 4.31528243080604]","[3.260179280752294, 1.0498400439747635]",1.7208358837107995,0.7430555555555556
4385,47,1,20210920,2513,0.40217391304347827,"[3.269519033753909, 3.265955744525214]","[6.302854421887235, 4.420703539633454]","[3.0333353881333265, 1.15474779510824]",1.725033314419427,0.7569444444444444
4386,47,1,20210920,2514,0.28378378378378377,"[3.261904761904762, 3.2827868852459017]","[6.002994499902051, 4.8060635232480555]","[2.7410897379972887, 1.5232766380021538]",2.099269320432285,0.7708333333333334
4387,47,1,20210920,2522,0.26153846153846155,"[3.633497354497355, 3.4180887372013653]","[6.048941669117011, 5.743801117281865]","[2.415444314619656, 2.3257123800804993]",2.3623135639056816,0.7883211678832117
4388,47,1,20210920,2536,0.24615384615384617,"[3.6333333333333333, 3.4180887372013653]","[7.196038182875906, 5.504032215327853]","[3.562704849542573, 2.0859434781264876]",2.688306669098838,0.7372262773722628
4389,47,1,20210920,1207,0.2558139534883721,"[3.713619886754511, 3.7550355733212664]","[5.869113984629981, 5.700354860421076]","[2.1554940978754695, 1.9453192870998093]",2.0123963543686374,0.7819548872180451
4390,47,1,20210920,2532,0.27906976744186046,"[3.7126061929337033, 3.7541093091960525]","[8.331506285166164, 6.046160565239088]","[4.61890009223246, 2.2920512560430355]",3.0346625867417876,0.7443609022556391
4391,47,1,20210920,2533,0.17647058823529413,"[3.837579617834395, 3.738095238095238]","[7.691523769048596, 5.099869273853643]","[3.8539441512142005, 1.3617740357584047]",1.9993059257587247,0.7894736842105263
4392,47,1,20210920,2534,0.21568627450980393,"[3.8366974587668996, 3.7380132154150445]","[7.2643811634058855, 5.113645452263613]","[3.427683704638986, 1.3756322368485687]",1.900575635585652,0.8195488721804511
4393,47,1,20210920,3709,0.19607843137254902,"[3.824683014567083, 3.7460443755669792]","[6.279721896417237, 4.82589261563548]","[2.455038881850154, 1.0798482400685008]",1.4316411949428771,0.8270676691729323
4394,47,1,20210920,2535B,0.2391304347826087,"[3.7222222222222223, 3.7409090909090907]","[5.463651315989589, 6.388014964783493]","[1.7414290937673664, 2.6471058738744024]",2.378388587469018,0.7819548872180451
4395,47,1,20210920,2323,0.2391304347826087,"[3.7222222222222223, 3.7264702905152345]","[7.067262702694469, 4.979218557858763]","[3.345040480472247, 1.2527482673435286]",1.8735382646454561,0.8120300751879699
4396,47,1,20210920,6484B,0.1956521739130435,"[3.7222222222222223, 3.725512528473804]","[6.722434979517204, 5.788038200274541]","[3.0002127572949817, 2.062525671800737]",2.3407405213429855,0.8120300751879699
4397,47,1,20210920,2225,0.2033898305084746,"[3.2333868808567607, 3.7289961272685854]","[8.492866895844093, 5.710082659802482]","[5.259480014987332, 1.9810865325338964]",2.5695161319486157,0.8045112781954887
4398,47,1,20210920,2226,0.1694915254237288,"[3.234149933065596, 3.728903886800572]","[5.842475028624025, 5.819114967821003]","[2.6083250955584294, 2.090211081020431]",2.183205904142636,0.8045112781954887
4399,47,1,20210920,3682,0.22666666666666666,"[3.2532467532467533, 3.4444444444444446]","[8.924637546268626, 5.437906480872416]","[5.671390793021873, 1.993462036427971]",2.832287893195001,0.7265625
4400,47,1,20210920,2523,0.12903225806451613,"[3.7500060738581142, 3.4449735755892457]","[5.592832691716626, 5.435622826429221]","[1.8428266178585115, 1.990649250839975]",1.93574370144686,0.7734375
4401,47,1,20210920,2524,0.16129032258064516,"[3.7165009818360337, 3.4613008036297916]","[5.547278809941546, 4.792429032433926]","[1.8307778281055125, 1.3311282288041344]",1.5167123656875032,0.7890625
4402,47,1,20210920,5159,0.14516129032258066,"[3.7154696132596685, 3.461937716262976]","[5.938223729685573, 6.562893612117919]","[2.2227541164259046, 3.100955895854943]",2.7747666634955857,0.765625
4403,47,1,20210920,5757,0.16129032258064516,"[3.7154696132596685, 3.461937716262976]","[7.592534944042831, 6.500355661984638]","[3.8770653307831626, 3.038417945721662]",3.349915545887362,0.7421875
