org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
31770,6,0,20210912,0906,0.25,[7.438011695906432],[10.498031611918291],[3.060019916011859]
31771,6,0,20210912,0806,0.16666666666666666,[7.438011695906432],[9.064910276666252],[1.6268985807598195]
31772,6,0,20210912,0816,0.2916666666666667,[7.438011695906432],[9.688678662203618],[2.250666966297185]
31773,6,0,20210912,0826,0.375,[7.438011695906432],[9.522469498292],[2.084457802385568]
31774,6,0,20210912,2243F,0.3333333333333333,[7.438011695906432],[8.120234365351202],[0.6822226694447693]
31775,6,0,20210912,5354H,0.25925925925925924,[7.425834363411619],[9.77564917884726],[2.349814815435641]
31776,5,0,20210912,5701,0.8333333333333334,[5.019938650306749],[2.1239857302297396],[-2.895952920077009]
31777,5,0,20210912,5700G,0.3888888888888889,[5.019938650306749],[7.282713329296953],[2.262774678990204]
31778,5,0,20210912,5704F,0.4166666666666667,[5.019938650306749],[7.902713477599848],[2.8827748272930993]
31779,5,0,20210912,5705,0.3611111111111111,[5.019938650306749],[9.656476047026079],[4.63653739671933]
31780,5,0,20210912,5706,0.5555555555555556,[5.019938650306749],[6.354358583524433],[1.334419933217684]
31781,5,0,20210912,5707,0.5,[5.019938650306749],[7.5554347987590464],[2.5354961484522978]
31782,5,0,20210912,2338F,0.3023255813953488,[5.0007849293563575],[9.35444305418548],[4.353658124829123]
31783,5,0,20210912,2318G,0.44339622641509435,[],[],[]
31784,5,0,20210912,2543F,0.44339622641509435,[],[],[]
31785,5,0,20210912,6178,0.4528301886792453,[],[],[]
31786,5,0,20210912,5714,0.36792452830188677,[],[],[]
31787,5,0,20210912,0531,0.29245283018867924,[],[],[]
31788,5,0,20210912,0511,0.35714285714285715,[5.544444444444444],[6.924510543839542],[1.3800660993950977]
31789,5,0,20210912,0501,0.3877551020408163,[5.544444444444444],[6.564473924692361],[1.020029480247917]
31790,5,0,20210912,0601,0.3673469387755102,[5.544444444444444],[10.43967094723407],[4.895226502789626]
31791,5,0,20210912,0611,0.3163265306122449,[5.544444444444444],[10.99039574267327],[5.445951298228826]
31792,5,0,20210912,0621,0.29591836734693877,[5.544444444444444],[11.027630076443387],[5.483185631998943]
31793,5,0,20210912,0702,0.3333333333333333,[],[],[]
31794,5,0,20210912,0703,0.37254901960784315,[],[],[]
31795,5,0,20210912,0704,0.3431372549019608,[],[],[]
31796,5,0,20210912,0705,0.3235294117647059,[],[],[]
31797,5,0,20210912,0706,0.3333333333333333,[],[],[]
31798,5,0,20210912,6253,0.3137254901960784,[],[],[]
31799,5,0,20210912,6423F,0.13861386138613863,[],[],[]
31800,5,1,20210912,5770F,0.325,"[5.029411764705882, 5.766666666666667]","[7.235874545064905, 0]","[2.206462780359023, -5.766666666666667]"
31801,5,1,20210912,5771,0.175,"[5.029411764705882, 5.766666666666667]","[6.747549881721275, 1.8133666666666008]","[1.7181381170153927, -3.9533000000000658]"
