org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
17556,50,0,20210910,2548,0.3045977011494253,[],[],[],,0.3505747126436782
17556,50,0,20210913,2548,0.3275862068965517,[],[],[],,0.367816091954023
17556,50,0,20210914,2548,0.23563218390804597,[],[],[],,0.3218390804597701
17556,50,0,20210915,2548,0.2988505747126437,[],[],[],,0.367816091954023
17556,50,0,20210916,2548,0.3617021276595745,"[6.8190634147383715, 5.703980099502488]","[10.16005662399913, 11.49044783798626]","[3.340993209260759, 5.786467738483772]",4.4472793058140265,0.7790697674418605
17556,50,0,20210917,2548,0.2978723404255319,"[6.8190634147383715, 5.703980099502488]","[9.14778627808791, 9.63351072481695]","[2.3287228633495385, 3.929530625314463]",3.0528978032860516,0.686046511627907
17557,50,0,20210907,2553,0.4425287356321839,[],[],[],,0.39080459770114945
17557,50,0,20210908,2553,0.4827586206896552,[],[],[],,0.41379310344827586
17557,50,0,20210909,2553,0.39655172413793105,[],[],[],,0.40804597701149425
17557,50,0,20210910,2553,0.3390804597701149,[],[],[],,0.3793103448275862
17557,50,0,20210913,2553,0.3333333333333333,[],[],[],,0.367816091954023
17557,50,0,20210914,2553,0.3160919540229885,[],[],[],,0.3850574712643678
17557,50,0,20210915,2553,0.3850574712643678,[],[],[],,0.41379310344827586
17557,50,0,20210916,2553,0.44680851063829785,"[6.819152833856737, 5.703980099502488]","[9.177277320496598, 8.818023292171661]","[2.358124486639861, 3.1140431926691736]",2.700087710795979,0.8488372093023255
17557,50,0,20210917,2553,0.19148936170212766,"[6.819152833856737, 5.703980099502488]","[11.339786947335051, 7.783503888450819]","[4.520634113478314, 2.0795237889483316]",3.4163223000004654,0.6395348837209303
17558,50,0,20210907,2546,0.25862068965517243,[],[],[],,0.40804597701149425
17558,50,0,20210908,2546,0.3563218390804598,[],[],[],,0.42528735632183906
17558,50,0,20210909,2546,0.21839080459770116,[],[],[],,0.40804597701149425
17558,50,0,20210910,2546,0.19540229885057472,[],[],[],,0.3620689655172414
17558,50,0,20210913,2546,0.22413793103448276,[],[],[],,0.39655172413793105
17558,50,0,20210914,2546,0.2988505747126437,[],[],[],,0.41954022988505746
17558,50,0,20210915,2546,0.21264367816091953,[],[],[],,0.41379310344827586
17558,50,0,20210916,2546,0.3269230769230769,"[5.7032085561497325, 5.703980099502488]","[5.720509294155743, 11.432527293562424]","[0.01730073800601062, 5.728547194059937]",2.8729239660329737,0.9069767441860465
17558,50,0,20210917,2546,0.17307692307692307,"[5.7032085561497325, 5.703980099502488]","[8.402055427172677, 8.407302862706004]","[2.698846871022944, 2.7033227632035164]",2.7010848171132302,0.8488372093023255
17559,50,0,20210907,2555,0.28735632183908044,[],[],[],,0.4425287356321839
17559,50,0,20210908,2555,0.28735632183908044,[],[],[],,0.40229885057471265
17559,50,0,20210909,2555,0.16666666666666666,[],[],[],,0.367816091954023
17559,50,0,20210910,2555,0.1724137931034483,[],[],[],,0.39080459770114945
17559,50,0,20210913,2555,0.27011494252873564,[],[],[],,0.40229885057471265
17559,50,0,20210914,2555,0.27011494252873564,[],[],[],,0.40804597701149425
17559,50,0,20210915,2555,0.21264367816091953,[],[],[],,0.41954022988505746
17559,50,0,20210916,2555,0.23076923076923078,"[5.746132984540806, 5.704695185983529]","[6.456052890171834, 10.09031289471114]","[0.7099199056310281, 4.385617708727611]",2.5477688071793194,0.8372093023255814
17559,50,0,20210917,2555,0.11538461538461539,"[5.746132984540806, 5.704695185983529]","[7.524307484945893, 7.189480836724793]","[1.778174500405087, 1.484785650741264]",1.6314800755731753,0.7790697674418605
17560,50,0,20210907,1015,0.20114942528735633,[],[],[],,0.41954022988505746
17560,50,0,20210908,1015,0.26436781609195403,[],[],[],,0.3850574712643678
17560,50,0,20210909,1015,0.1896551724137931,[],[],[],,0.3793103448275862
17560,50,0,20210910,1015,0.1724137931034483,[],[],[],,0.39655172413793105
17560,50,0,20210913,1015,0.20114942528735633,[],[],[],,0.39080459770114945
17560,50,0,20210914,1015,0.1724137931034483,[],[],[],,0.40229885057471265
17560,50,0,20210915,1015,0.1781609195402299,[],[],[],,0.3850574712643678
17560,50,0,20210916,1015,0.21875,[6.498522895125554],[9.796536825140402],[3.2980139300148483],3.2980139300148488,0.8255813953488372
17560,50,0,20210917,1015,0.125,[6.498522895125554],[14.440920285831774],[7.942397390706221],7.942397390706221,0.686046511627907
17561,50,0,20210907,5915,0.22413793103448276,[],[],[],,0.4425287356321839
17561,50,0,20210908,5915,0.27586206896551724,[],[],[],,0.42528735632183906
17561,50,0,20210909,5915,0.22413793103448276,[],[],[],,0.40229885057471265
17561,50,0,20210910,5915,0.23563218390804597,[],[],[],,0.40229885057471265
17561,50,0,20210913,5915,0.21839080459770116,[],[],[],,0.39080459770114945
17561,50,0,20210914,5915,0.15517241379310345,[],[],[],,0.3735632183908046
17561,50,0,20210915,5915,0.19540229885057472,[],[],[],,0.40229885057471265
