org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
21943,72,0,20210910,2028,0.2558139534883721,"[6.126666666666667, 7.177922077922078]","[9.822379556764446, 19.296649902991604]","[3.695712890097779, 12.118727825069525]"
21943,72,0,20210913,2028,0.3023255813953488,"[6.126666666666667, 7.177922077922078]","[8.568823294841003, 9.999530732998924]","[2.4421566281743363, 2.8216086550768456]"
21943,72,0,20210914,2028,0.32558139534883723,"[6.126666666666667, 7.177922077922078]","[15.4447124663861, 8.378626109939011]","[9.318045799719433, 1.200704032016933]"
21943,72,0,20210915,2028,0.23255813953488372,"[6.126666666666667, 7.177922077922078]","[6.875785332069905, 12.449167465951792]","[0.7491186654032385, 5.271245388029714]"
21943,72,0,20210916,2028,0.32558139534883723,"[6.126666666666667, 7.177922077922078]","[7.395642570621008, 9.601370866453568]","[1.268975903954341, 2.4234487885314895]"
21943,72,0,20210917,2028,0.32558139534883723,"[6.126666666666667, 7.177922077922078]","[10.150420963775986, 9.561641624577472]","[4.023754297109319, 2.383719546655394]"
21944,72,0,20210907,1531,0.37209302325581395,"[6.126666666666667, 7.155187178151942]","[10.22144881854622, 12.665204160553513]","[4.094782151879553, 5.510016982401571]"
21944,72,0,20210908,1531,0.3953488372093023,"[6.126666666666667, 7.155187178151942]","[6.187793445506336, 9.068657308019846]","[0.061126778839668994, 1.9134701298679042]"
21944,72,0,20210909,1531,0.32558139534883723,"[6.126666666666667, 7.155187178151942]","[7.429817326321744, 10.777782577679313]","[1.3031506596550768, 3.6225953995273708]"
21944,72,0,20210910,1531,0.32558139534883723,"[6.126666666666667, 7.155187178151942]","[8.545125711219775, 10.643515821507895]","[2.4184590445531082, 3.4883286433559535]"
21944,72,0,20210913,1531,0.46511627906976744,"[6.126666666666667, 7.155187178151942]","[6.443347309893817, 9.057998767658201]","[0.3166806432271505, 1.9028115895062596]"
21944,72,0,20210914,1531,0.32558139534883723,"[6.126666666666667, 7.155187178151942]","[9.749643868797108, 7.7650825614180725]","[3.622977202130441, 0.6098953832661307]"
21944,72,0,20210915,1531,0.13953488372093023,"[6.126666666666667, 7.155187178151942]","[8.118567302248241, 9.035224858893246]","[1.9919006355815743, 1.880037680741304]"
21944,72,0,20210916,1531,0.32558139534883723,"[6.126666666666667, 7.155187178151942]","[6.241745464516857, 8.823937614471124]","[0.11507879785018993, 1.6687504363191819]"
21944,72,0,20210917,1531,0.3488372093023256,"[6.126666666666667, 7.155187178151942]","[9.119660827432172, 10.05720795364074]","[2.9929941607655053, 2.902020775488798]"
21945,72,0,20210907,1320,0.27906976744186046,"[6.126666666666667, 7.154030134687441]","[25.28345361031837, 21.22838221450515]","[19.156786943651703, 14.074352079817707]"
21945,72,0,20210908,1320,0.3023255813953488,"[6.126666666666667, 7.154030134687441]","[10.573003037515884, 8.434520663700885]","[4.446336370849217, 1.280490529013444]"
21945,72,0,20210909,1320,0.32558139534883723,"[6.126666666666667, 7.154030134687441]","[6.273900945737408, 13.83088955007362]","[0.14723427907074083, 6.676859415386178]"
21945,72,0,20210910,1320,0.2558139534883721,"[6.126666666666667, 7.154030134687441]","[9.076877619673729, 14.27929137122885]","[2.950210953007062, 7.125261236541408]"
21945,72,0,20210913,1320,0.37209302325581395,"[6.126666666666667, 7.154030134687441]","[7.097320655261595, 10.865266528033073]","[0.9706539885949281, 3.711236393345632]"
21945,72,0,20210914,1320,0.27906976744186046,"[6.126666666666667, 7.154030134687441]","[9.704564309919158, 7.939364919726715]","[3.5778976432524914, 0.7853347850392733]"
21945,72,0,20210915,1320,0.3023255813953488,"[6.126666666666667, 7.154030134687441]","[6.7710424067147885, 10.391152911742905]","[0.6443757400481216, 3.237122777055464]"
21945,72,0,20210916,1320,0.23255813953488372,"[6.126666666666667, 7.154030134687441]","[6.477225770846782, 8.485655326681263]","[0.3505591041801148, 1.3316251919938216]"
21945,72,0,20210917,1320,0.2558139534883721,"[6.126666666666667, 7.154030134687441]","[11.37118204469863, 13.026266801615472]","[5.244515378031963, 5.872236666928031]"
21946,72,0,20210907,1533,0.813953488372093,"[6.126666666666667, 7.153645833333333]","[2.231866165874039, 2.3614142737218375]","[-3.894800500792628, -4.792231559611496]"
21946,72,0,20210908,1533,0.5116279069767442,"[6.126666666666667, 7.153645833333333]","[2.230976743254298, 1.7995732984154413]","[-3.8956899234123687, -5.354072534917892]"
