,org_row,route_id,direction_id,date,stop_id,punc
0,3383,27,1,20211004,7568,"[[0, 8], [30, 38], [39, 60], [119, 124], [127, 131], [132, 134]]"
1,3383,27,1,20211005,7568,"[[0, 8], [30, 38], [39, 60], [119, 124], [127, 131], [132, 134]]"
2,3383,27,1,20211006,7568,"[[0, 278]]"
3,3383,27,1,20211007,7568,"[[0, 278]]"
4,3383,27,1,20211008,7568,"[[0, 408]]"
5,3383,27,1,20211011,7568,"[[0, 408]]"
6,3383,27,1,20211012,7568,"[[0, 408]]"
7,3383,27,1,20211013,7568,"[[0, 408]]"
8,3383,27,1,20211014,7568,"[[0, 264]]"
9,3384,27,1,20211004,2218,"[[0, 8], [27, 38], [39, 60], [61, 72], [94, 118], [119, 124], [127, 131], [132, 134]]"
10,3384,27,1,20211005,2218,"[[0, 8], [27, 38], [39, 60], [61, 72], [94, 118], [119, 124], [127, 131], [132, 134]]"
11,3384,27,1,20211006,2218,"[[0, 278]]"
12,3384,27,1,20211007,2218,"[[0, 278]]"
13,3384,27,1,20211008,2218,"[[0, 408]]"
14,3384,27,1,20211011,2218,"[[0, 408]]"
15,3384,27,1,20211012,2218,"[[0, 408]]"
16,3384,27,1,20211013,2218,"[[0, 408]]"
17,3384,27,1,20211014,2218,"[[0, 264]]"
18,3385,27,1,20211004,3057,"[[0, 8], [27, 38], [39, 60], [61, 72], [94, 118], [119, 124], [127, 131], [132, 134]]"
19,3385,27,1,20211005,3057,"[[0, 8], [27, 38], [39, 60], [61, 72], [94, 118], [119, 124], [127, 131], [132, 134]]"
20,3385,27,1,20211006,3057,"[[0, 278]]"
21,3385,27,1,20211007,3057,"[[0, 278]]"
22,3385,27,1,20211008,3057,"[[0, 408]]"
23,3385,27,1,20211011,3057,"[[0, 408]]"
24,3385,27,1,20211012,3057,"[[0, 408]]"
25,3385,27,1,20211013,3057,"[[0, 408]]"
26,3385,27,1,20211014,3057,"[[0, 264]]"
27,3386,27,1,20211004,3066,"[[0, 8], [27, 38], [39, 60], [61, 72], [94, 118], [119, 124], [127, 131], [132, 134]]"
