,org_row,route_id,direction_id,date,stop_id,punc
0,6476,56,0,20210920,2122,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
1,6476,56,0,20210921,2122,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
2,6476,56,0,20210922,2122,"[[0, 181]]"
3,6476,56,0,20210923,2122,"[[0, 181]]"
4,6476,56,0,20210924,2122,"[[0, 181]]"
5,6476,56,0,20210927,2122,"[[0, 181]]"
6,6476,56,0,20210928,2122,"[[0, 181]]"
7,6476,56,0,20210929,2122,"[[0, 181]]"
8,6476,56,0,20210930,2122,"[[0, 181]]"
9,6476,56,0,20211001,2122,"[[0, 181]]"
10,6476,56,0,20211004,2122,"[[0, 181]]"
11,6476,56,0,20211005,2122,"[[0, 181]]"
12,6476,56,0,20211006,2122,"[[0, 181]]"
13,6476,56,0,20211007,2122,"[[0, 181]]"
14,6476,56,0,20211008,2122,"[[0, 181]]"
15,6476,56,0,20211011,2122,"[[0, 181]]"
16,6476,56,0,20211012,2122,"[[0, 181]]"
17,6476,56,0,20211013,2122,"[[0, 181]]"
18,6476,56,0,20211014,2122,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
19,6476,56,0,20211015,2122,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
20,6477,56,0,20210920,2846,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
21,6477,56,0,20210921,2846,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
22,6477,56,0,20210922,2846,"[[0, 181]]"
23,6477,56,0,20210923,2846,"[[0, 181]]"
24,6477,56,0,20210924,2846,"[[0, 181]]"
25,6477,56,0,20210927,2846,"[[0, 181]]"
26,6477,56,0,20210928,2846,"[[0, 181]]"
27,6477,56,0,20210929,2846,"[[0, 181]]"
28,6477,56,0,20210930,2846,"[[0, 181]]"
29,6477,56,0,20211001,2846,"[[0, 181]]"
30,6477,56,0,20211004,2846,"[[0, 181]]"
31,6477,56,0,20211005,2846,"[[0, 181]]"
32,6477,56,0,20211006,2846,"[[0, 181]]"
33,6477,56,0,20211007,2846,"[[0, 181]]"
34,6477,56,0,20211008,2846,"[[0, 181]]"
35,6477,56,0,20211011,2846,"[[0, 181]]"
36,6477,56,0,20211012,2846,"[[0, 181]]"
37,6477,56,0,20211013,2846,"[[0, 181]]"
38,6477,56,0,20211014,2846,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
39,6477,56,0,20211015,2846,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
40,6478,56,0,20210920,2123,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
41,6478,56,0,20210921,2123,"[[0, 8], [27, 46], [76, 82], [83, 89]]"
42,6478,56,0,20210922,2123,"[[0, 181]]"
