org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
16659,30,0,20210911,3751,0.5428571428571428,"[5.2951703525336375, 8.0]","[8.481958945893805, 2.6274833333332936]","[3.186788593360167, -5.372516666666707]",2.863795942038398,0.788235294117647
16659,30,0,20210918,3751,0.6,"[5.2951703525336375, 8.0]","[5.4438170003928095, 8.0]","[0.14864664785917192, 0.0]",0.14303734039278806,0.9529411764705882
16660,30,0,20210911,3756,0.42857142857142855,"[5.298198669201521, 8.0]","[8.307993192970793, 2.6300583333332423]","[3.009794523769272, -5.369941666666758]",2.6935780637528177,0.7529411764705882
16660,30,0,20210918,3756,0.45714285714285713,"[5.298198669201521, 8.0]","[5.697021624947564, 8.0967083333333]","[0.3988229557460432, 0.09670833333330009]",0.3874224039568831,0.9529411764705882
16661,30,0,20210911,3755,0.37142857142857144,"[5.297956473061039, 8.0]","[9.208451599995419, 8.0]","[3.9104951269343795, 0.0]",3.7629292730877992,0.7529411764705882
16661,30,0,20210918,3755,0.37142857142857144,"[5.297956473061039, 8.0]","[5.817058940847092, 0]","[0.5191024677860527, -8.0]",0.19762690296393756,0.9294117647058824
16662,30,0,20210911,2319,0.42857142857142855,"[5.285489673269003, 8.0]","[9.385389733366614, 0]","[4.09990006009761, -8.0]",3.643300057829776,0.7647058823529411
16662,30,0,20210918,2319,0.34285714285714286,"[5.285489673269003, 8.0]","[5.749897491961225, 8.0]","[0.46440781869222203, 0.0]",0.4468829953453457,0.9294117647058824
16663,30,0,20210911,2518,0.4,"[5.29726535678445, 8.0]","[8.156817419280278, 2.840833333333406]","[2.859552062495828, -5.159166666666594]",2.5569589029047934,0.8588235294117647
16663,30,0,20210918,2518,0.37142857142857144,"[5.29726535678445, 8.0]","[5.65084343043498, 8.3433166666667]","[0.35357807365052984, 0.34331666666670024]",0.3531908507454796,0.9411764705882353
16664,30,0,20210911,2256B,0.42857142857142855,"[5.284761904761905, 8.0]","[7.966403264613121, 0]","[2.6816413598512163, -8.0]",2.278560553819095,0.8235294117647058
16664,30,0,20210918,2256B,0.2571428571428571,"[5.284761904761905, 8.0]","[5.522561618136152, 8.903974999999992]","[0.23779971337424666, 0.903974999999992]",0.26293840343559555,0.9647058823529412
16665,30,0,20210911,2257B,0.3902439024390244,[5.176583453065134],[8.140205339188311],[2.9636218861231773],2.963621886123178,0.8705882352941177
16665,30,0,20210918,2257B,0.2926829268292683,[5.176583453065134],[6.339931877068447],[1.1633484240033134],1.1633484240033134,0.9411764705882353
16666,30,0,20210911,6858C,0.2926829268292683,[5.176411637931035],[9.10558641884694],[3.929174780915905],3.929174780915905,0.8117647058823529
16666,30,0,20210918,6858C,0.21951219512195122,[5.176411637931035],[6.470693482232792],[1.2942818443017572],1.2942818443017572,0.9176470588235294
16667,30,0,20210911,2259,0.2926829268292683,[5.174501915708812],[10.705884329561364],[5.531382413852552],5.531382413852552,0.8
16667,30,0,20210918,2259,0.24390243902439024,[5.174501915708812],[5.99924038960144],[0.8247384738926282],0.8247384738926281,0.9058823529411765
16668,30,0,20210911,2260,0.3170731707317073,[5.174568965517241],[9.872516322357457],[4.697947356840216],4.697947356840216,0.8352941176470589
16668,30,0,20210918,2260,0.3170731707317073,[5.174568965517241],[5.529345417731012],[0.35477645221377063],0.3547764522137707,0.9882352941176471
16669,30,0,20210911,2261,0.2926829268292683,[5.174568965517241],[8.227229337781795],[3.052660372264554],3.0526603722645542,0.8588235294117647
16670,30,0,20210911,2262,0.1951219512195122,[5.174568965517241],[8.744753593896608],[3.5701846283793666],3.570184628379366,0.8
16670,30,0,20210918,2262,0.24390243902439024,[5.174568965517241],[9.044073804967896],[3.869504839450655],3.8695048394506553,0.9294117647058824
16671,30,0,20210911,2405,0.24390243902439024,[5.174568965517241],[9.507431029241307],[4.332862063724066],4.332862063724066,0.8352941176470589
16671,30,0,20210918,2405,0.21951219512195122,[5.174568965517241],[8.269887140194404],[3.095318174677163],3.095318174677163,0.8941176470588236
16672,30,0,20210911,2264,0.21951219512195122,[5.1860322580645155],[8.203567181871879],[3.0175349238073634],3.0175349238073634,0.8705882352941177
16672,30,0,20210918,2264,0.12195121951219512,[5.1860322580645155],[6.977481022248246],[1.7914487641837304],1.7914487641837307,0.8941176470588236
16673,30,0,20210911,1894,0.25,[5.1814404432132966],[8.992237638550668],[3.810797195337371],3.810797195337371,0.8604651162790697
16673,30,0,20210918,1894,0.11538461538461539,[5.1814404432132966],[6.526883758354166],[1.3454433151408693],1.3454433151408693,0.9534883720930233
16674,30,0,20210911,2267,0.23076923076923078,[5.196001381215469],[8.20776146079247],[3.0117600795770016],3.0117600795770016,0.7906976744186046
16674,30,0,20210918,2267,0.09615384615384616,[5.196001381215469],[6.672744946866275],[1.4767435656508061],1.4767435656508061,0.9302325581395349
16675,30,0,20210911,2833,0.19642857142857142,[5.220496894409938],[6.417900761153451],[1.197403866743513],1.197403866743513,0.8488372093023255
16675,30,0,20210918,2833,0.125,[5.220496894409938],[6.1715927273057885],[0.9510958328958505],0.9510958328958505,0.9418604651162791
16676,30,0,20210911,2269,0.05454545454545454,[5.230308944716912],[8.24879011526901],[3.018481170552098],3.018481170552098,0.7674418604651163
16676,30,0,20210918,2269,0.10909090909090909,[5.230308944716912],[6.909190795432306],[1.6788818507153946],1.6788818507153946,0.8372093023255814
16677,30,0,20210911,2587,0.01818181818181818,[5.22972972972973],[8.942094542833974],[3.7123648131042444],3.7123648131042444,0.7209302325581395
16677,30,0,20210918,2587,0.12727272727272726,[5.22972972972973],[8.003867575595496],[2.7741378458657664],2.7741378458657664,0.8488372093023255
16678,30,0,20210911,1896,0.18518518518518517,[5.22972972972973],[4.44618877555462],[-0.7835409541751099],-0.7835409541751099,1.5294117647058822
16678,30,0,20210918,1896,0.18518518518518517,[5.22972972972973],[5.649473069766882],[0.41974334003715175],0.41974334003715175,1.3764705882352941
16679,30,1,20210911,1896,0.22,"[5.119047619047619, 5.633333333333334]","[5.607186182953653, 4.493172948851376]","[0.48813856390603405, -1.1401603844819581]",0.33306247358336816,1.4772727272727273
16679,30,1,20210918,1896,0.06,"[5.119047619047619, 5.633333333333334]","[5.029214027435018, 5.784883333333346]","[-0.0898335916126003, 0.15155000000001184]",-0.06684467812568486,1.3295454545454546
16680,30,1,20210911,9025,0.62,"[5.119047619047619, 5.633333333333334]","[9.876525308626539, 3.320374999999937]","[4.75747768957892, -2.312958333333397]",4.084102830253937,0.7727272727272727
16680,30,1,20210918,9025,0.72,"[5.119047619047619, 5.633333333333334]","[6.042953122023523, 6.353661455803996]","[0.923905502975904, 0.7203281224706624]",0.9045171810230237,0.8977272727272727
16681,30,1,20210911,2209,0.62,"[5.119696468721068, 5.633333333333334]","[9.060180788366882, 11.138774999999926]","[3.9404843196458135, 5.505441666666592]",4.089527876504936,0.8295454545454546
16681,30,1,20210918,2209,0.64,"[5.119696468721068, 5.633333333333334]","[7.2153837652844235, 3.8575628341257366]","[2.095687296563355, -1.775770499207597]",1.726977030299455,0.8636363636363636
16682,30,1,20210911,2835,0.5714285714285714,"[5.1044303797468356, 5.633333333333334]","[11.285439322279633, 3.3715833333333043]","[6.181008942532797, -2.2617500000000295]",5.242924615584705,0.8181818181818182
16682,30,1,20210918,2835,0.48214285714285715,"[5.1044303797468356, 5.633333333333334]","[6.113814872525371, 3.998514219936601]","[1.0093844927785351, -1.6348191133967327]",0.7155840920923944,0.9204545454545454
16683,30,1,20210911,2211,0.4642857142857143,"[5.121142454037191, 5.633333333333334]","[7.220377213373936, 2.894558333333286]","[2.0992347593367455, -2.738775000000048]",1.561678119410435,0.8522727272727273
16683,30,1,20210918,2211,0.32142857142857145,"[5.121142454037191, 5.633333333333334]","[6.0845736291562105, 2.11253333333334]","[0.9634311751190197, -3.5207999999999937]",0.4651832667724626,0.8863636363636364
16684,30,1,20210911,2373,0.2127659574468085,[5.166184316001878],[8.422913208761996],[3.2567288927601172],3.256728892760117,0.7411764705882353
16684,30,1,20210918,2373,0.19148936170212766,[5.166184316001878],[6.555427254710755],[1.3892429387088763],1.3892429387088763,0.9411764705882353
