org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s
26275,3,1,20210918,8351,0.25196850393700787,[],[],[],,0.968503937007874
26276,3,1,20210911,8361,0.3858267716535433,[],[],[],,0.9133858267716536
26276,3,1,20210918,8361,0.2283464566929134,[],[],[],,0.9606299212598425
26277,3,1,20210911,8371,0.4015748031496063,[],[],[],,0.905511811023622
26277,3,1,20210918,8371,0.25196850393700787,[],[],[],,0.952755905511811
26278,3,1,20210911,8381,0.3515625,[],[],[],,0.8984375
26278,3,1,20210918,8381,0.2109375,[],[],[],,0.953125
26279,3,1,20210911,8743,0.3203125,[],[],[],,0.890625
26279,3,1,20210918,8743,0.1875,[],[],[],,0.9453125
26280,3,1,20210911,8753,0.3359375,[],[],[],,0.875
26280,3,1,20210918,8753,0.21875,[],[],[],,0.9609375
26281,3,1,20210911,8763,0.3203125,[],[],[],,0.90625
26281,3,1,20210918,8763,0.21875,[],[],[],,0.96875
26282,3,1,20210911,8773,0.34375,[],[],[],,0.890625
26282,3,1,20210918,8773,0.25,[],[],[],,0.96875
26283,3,1,20210911,8783,0.3125,[],[],[],,0.8984375
26283,3,1,20210918,8783,0.21875,[],[],[],,0.96875
26284,3,1,20210911,8834,0.5454545454545454,[6.500915717260812],[7.092396931523803],[0.5914812142629913],0.5914812142629913,1.4578313253012047
26284,3,1,20210918,8834,0.0,[6.500915717260812],[5.683575150028412],[-0.8173405672323995],-0.8173405672323995,1.4337349397590362
26285,3,0,20210911,8834,0.0,"[6.735993350733283, 16.475]","[7.111414765560591, 3.3835666666667144]","[0.37542141482730784, -13.091433333333287]",0.006466490220168267,1.475609756097561
26285,3,0,20210918,8834,0.08333333333333333,"[6.735993350733283, 16.475]","[5.6796611563648165, 9.539716666666694]","[-1.0563321943684665, -6.935283333333308]",-1.2173993488606538,1.451219512195122
26286,3,0,20210911,8824,0.7692307692307693,[3.7569293900543888],[5.549308120244188],[1.792378730189799],1.7923787301897993,0.890625
26286,3,0,20210918,8824,0.5,[3.7569293900543888],[4.113675053371555],[0.3567456633171662],0.3567456633171662,0.9375
26287,3,0,20210911,8814,0.7115384615384616,[3.756955128205127],[5.450485413261763],[1.693530285056636],1.6935302850566363,0.8984375
26287,3,0,20210918,8814,0.4807692307692308,[3.756955128205127],[4.168576976449171],[0.41162184824404413],0.4116218482440441,0.9296875
26288,3,0,20210911,8804,0.7884615384615384,[3.756928904428904],[6.39284505508537],[2.6359161506564663],2.6359161506564663,0.8828125
26288,3,0,20210918,8804,0.5,[3.756928904428904],[4.189830949315028],[0.43290204488612405],0.43290204488612405,0.9296875
26289,3,0,20210911,8794,0.7307692307692307,[3.7505982905982904],[5.830859907160077],[2.0802616165617867],2.0802616165617867,0.8984375
26289,3,0,20210918,8794,0.46153846153846156,[3.7505982905982904],[4.101294867033888],[0.35069657643559715],0.35069657643559715,0.96875
26290,3,0,20210911,8784,0.6730769230769231,[3.7567171246248434],[6.734066410018926],[2.9773492853940824],2.9773492853940824,0.8671875
26290,3,0,20210918,8784,0.4230769230769231,[3.7567171246248434],[4.1158881722915135],[0.3591710476666701],0.3591710476666701,0.96875
26291,3,0,20210911,8774,0.6153846153846154,[3.750475684023426],[5.992484095510574],[2.2420084114871477],2.2420084114871477,0.875
26291,3,0,20210918,8774,0.36538461538461536,[3.750475684023426],[4.107746692373362],[0.35727100834993575],0.35727100834993575,0.96875
26292,3,0,20210911,8764,0.6730769230769231,[3.750449459483085],[5.726071462451955],[1.97562200296887],1.97562200296887,0.8828125
26292,3,0,20210918,8764,0.4230769230769231,[3.750449459483085],[4.163953047557259],[0.41350358807417376],0.41350358807417376,0.9765625
26293,3,0,20210911,8754,0.5384615384615384,[3.756830278660022],[5.7220151841479145],[1.9651849054878925],1.9651849054878925,0.890625
26293,3,0,20210918,8754,0.28846153846153844,[3.756830278660022],[4.192905521492109],[0.43607524283208665],0.43607524283208665,0.9609375
26294,3,0,20210911,8744,0.46153846153846156,[3.756690414444865],[5.714642523392064],[1.9579521089471994],1.9579521089471992,0.8828125
26294,3,0,20210918,8744,0.23076923076923078,[3.756690414444865],[4.209884998543871],[0.45319458409900637],0.45319458409900637,0.96875
26295,3,0,20210911,8382,0.4230769230769231,[3.743079673135853],[5.940650350990375],[2.197570677854522],2.197570677854522,0.890625
26295,3,0,20210918,8382,0.23076923076923078,[3.743079673135853],[4.21380954967566],[0.4707298765398069],0.4707298765398069,0.96875
26296,3,0,20210911,8372,0.4230769230769231,[3.7504489738434486],[6.633428851372947],[2.882979877529498],2.882979877529498,0.875
26296,3,0,20210918,8372,0.21153846153846154,[3.7504489738434486],[4.284421042884762],[0.5339720690413139],0.5339720690413139,0.953125
26297,3,0,20210911,8362,0.38461538461538464,[3.756832221218566],[6.153239555724175],[2.3964073345056094],2.3964073345056094,0.875
26297,3,0,20210918,8362,0.17307692307692307,[3.756832221218566],[4.261533099328605],[0.504700878110039],0.504700878110039,0.9453125
26298,3,0,20210911,8352,0.34615384615384615,[3.742894388668379],[6.134389064260621],[2.3914946755922424],2.3914946755922424,0.8828125
26298,3,0,20210918,8352,0.17307692307692307,[3.742894388668379],[4.275053772906801],[0.5321593842384225],0.5321593842384225,0.9609375
26299,3,0,20210911,8342,0.3269230769230769,[3.742894388668379],[5.899037247034132],[2.1561428583657527],2.1561428583657527,0.890625
26299,3,0,20210918,8342,0.23076923076923078,[3.742894388668379],[4.294258568270994],[0.551364179602615],0.551364179602615,0.9609375
26300,3,0,20210911,8332,0.34615384615384615,[3.742885182266585],[5.93535372145437],[2.192468539187785],2.192468539187785,0.890625
26300,3,0,20210918,8332,0.15384615384615385,[3.742885182266585],[4.313609929800726],[0.5707247475341406],0.5707247475341406,0.9609375
26301,3,0,20210911,8322,0.34615384615384615,[3.7504696272121527],[5.9419077899310055],[2.191438162718853],2.191438162718853,0.890625
26301,3,0,20210918,8322,0.17307692307692307,[3.7504696272121527],[4.294548231279714],[0.5440786040675616],0.5440786040675616,0.9609375
26302,3,0,20210911,8312,0.3076923076923077,[3.751884634437742],[6.133051793544138],[2.381167159106396],2.381167159106396,0.8828125
26302,3,0,20210918,8312,0.17307692307692307,[3.751884634437742],[4.370179366691235],[0.6182947322534931],0.6182947322534931,0.9375
26303,3,0,20210911,8302,0.25,[3.7565013938669853],[6.0038544630820985],[2.247353069215113],2.247353069215113,0.8984375
26303,3,0,20210918,8302,0.15384615384615385,[3.7565013938669853],[4.341424282119201],[0.5849228882522155],0.5849228882522155,0.9453125
26304,3,0,20210911,8402,0.2692307692307692,[3.7490416982857577],[6.249654079361281],[2.500612381075523],2.500612381075523,0.890625
26304,3,0,20210918,8402,0.17307692307692307,[3.7490416982857577],[4.287336959900114],[0.5382952616143561],0.5382952616143561,0.953125
26305,3,0,20210911,8412,0.28846153846153844,[3.7428268102617976],[6.334648743420356],[2.5918219331585584],2.5918219331585584,0.875
26305,3,0,20210918,8412,0.15384615384615385,[3.7428268102617976],[4.357408108178357],[0.6145812979165597],0.6145812979165597,0.9296875
