org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time
32259,6,0,20210910,3480,0.543859649122807,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[5.45023965877577, 6.49075100672997, 10.782099999999991]","[1.8861370946732054, 3.2785848346231448, 4.740433333333324]"
32259,6,0,20210913,3480,0.45614035087719296,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[5.209174219804913, 6.14345523199522, 6.773066666666637]","[1.6450716557023486, 2.9312890598883947, 0.7313999999999696]"
32259,6,0,20210914,3480,0.49122807017543857,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[4.580905227545263, 4.514877339844241, 5.91915090033176]","[1.0168026634426988, 1.302711167737416, -0.12251576633490657]"
32259,6,0,20210915,3480,0.47368421052631576,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[4.78928844086059, 4.520622065886412, 4.878658333333321]","[1.2251858767580255, 1.3084558937795872, -1.1630083333333463]"
32259,6,0,20210916,3480,0.631578947368421,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[4.737651450512131, 4.576565310926631, 11.289116666666693]","[1.173548886409567, 1.3643991388198056, 5.247450000000026]"
32259,6,0,20210917,3480,0.2807017543859649,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[5.116519653313182, 4.4723279691465825, 5.23960833333343]","[1.5524170892106173, 1.2601617970397574, -0.8020583333332372]"
32260,6,0,20210907,5264F,0.42105263157894735,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[4.474227505942718, 4.589515032553758, 6.5746499999999894]","[0.9101249418401536, 1.3773488604469333, 0.5329833333333225]"
32260,6,0,20210908,5264F,0.38596491228070173,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[6.258989338574737, 4.7679072336077075, 6.80977499999996]","[2.6948867744721725, 1.5557410615008824, 0.7681083333332932]"
32260,6,0,20210909,5264F,0.3684210526315789,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[4.576692665482254, 5.245657079989933, 7.808100000000073]","[1.0125901013796894, 2.0334909078831083, 1.7664333333334064]"
32260,6,0,20210910,5264F,0.49122807017543857,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[5.860935604591956, 5.632974836532385, 10.7710083333334]","[2.2968330404893913, 2.4208086644255595, 4.729341666666733]"
32260,6,0,20210913,5264F,0.47368421052631576,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[5.7381250779755435, 6.332777928982168, 7.266300000000046]","[2.174022513872979, 3.1206117568753426, 1.2246333333333794]"
32260,6,0,20210914,5264F,0.49122807017543857,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[4.364393717770519, 5.050190024518588, 5.771991625907595]","[0.8002911536679549, 1.8380238524117627, -0.269675040759072]"
32260,6,0,20210915,5264F,0.3684210526315789,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[5.215000932216863, 5.777048796217023, 4.117458333333343]","[1.6508983681142984, 2.5648826241101976, -1.9242083333333238]"
32260,6,0,20210916,5264F,0.6140350877192983,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[4.5330427467211365, 5.403468931350007, 5.500775000000067]","[0.9689401826185722, 2.191302759243182, -0.5408916666666004]"
32260,6,0,20210917,5264F,0.3684210526315789,"[3.5641025641025643, 3.212166172106825, 6.041666666666667]","[5.8793427080639145, 5.698772504994569, 5.774165749226291]","[2.31524014396135, 2.4866063328877437, -0.2675009174403762]"
32261,6,0,20210907,5261,0.3898305084745763,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[4.534807655831867, 5.046556259836332, 11.5]","[0.9680131664127503, 1.8602208561096236, 5.739130434782608]"
32261,6,0,20210908,5261,0.4406779661016949,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[5.641879647518057, 5.114659292974847, 4.962258333333375]","[2.0750851580989407, 1.9283238892481385, -0.7986112318840162]"
32261,6,0,20210909,5261,0.3389830508474576,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[9.055776011877084, 4.645531258547193, 6.49398333333326]","[5.488981522457967, 1.4591958548204844, 0.7331137681158681]"
32261,6,0,20210910,5261,0.423728813559322,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[4.6662118641002, 5.1500907417126065, 4.224091666666694]","[1.0994173746810834, 1.9637553379858983, -1.5367778985506977]"
32261,6,0,20210913,5261,0.4406779661016949,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[5.342965308328382, 4.881731289197792, 4.7139499999999925]","[1.7761708189092653, 1.695395885471084, -1.046919565217399]"
32261,6,0,20210914,5261,0.3389830508474576,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[4.050380623625584, 4.447203241253477, 6.778016666666614]","[0.4835861342064671, 1.2608678375267686, 1.0171471014492228]"
32261,6,0,20210915,5261,0.3728813559322034,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[5.6558527122394615, 4.259257209705695, 10.320516666666663]","[2.089058222820345, 1.0729218059789871, 4.559647101449271]"
32261,6,0,20210916,5261,0.6271186440677966,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[4.218393637735743, 5.189317364143198, 6.218741666666634]","[0.6515991483166266, 2.00298196041649, 0.45787210144924284]"
32261,6,0,20210917,5261,0.2711864406779661,"[3.5667944894191166, 3.186335403726708, 5.760869565217392]","[5.376334703021808, 6.8325218276082325, 6.011058333333373]","[1.8095402136026912, 3.6461864238815243, 0.2501887681159811]"
32262,6,0,20210907,5265F,0.3898305084745763,"[3.564176414036212, 3.186335403726708, 5.760869565217392]","[4.943070353948138, 5.004782077835371, 3.7111916666666125]","[1.3788939399119258, 1.8184466741086625, -2.049677898550779]"
