,org_row,route_id,direction_id,date,stop_id,punc
0,15118,13,1,20210920,5089,"[[57, 81], [115, 130], [142, 153], [154, 161], [162, 166]]"
1,15118,13,1,20210921,5089,"[[57, 81], [115, 130], [142, 153], [154, 161], [162, 166]]"
2,15118,13,1,20210922,5089,"[[0, 329]]"
3,15118,13,1,20210923,5089,"[[0, 329]]"
4,15118,13,1,20210924,5089,"[[0, 329]]"
5,15118,13,1,20210927,5089,"[[0, 329]]"
6,15118,13,1,20210928,5089,"[[0, 329]]"
7,15118,13,1,20210929,5089,"[[0, 329]]"
8,15118,13,1,20210930,5089,"[[70, 81], [82, 95], [134, 149], [161, 172], [173, 180], [181, 185]]"
9,15118,13,1,20211001,5089,"[[70, 81], [82, 95], [134, 149], [161, 172], [173, 180], [181, 185]]"
10,15118,13,1,20211004,5089,"[[70, 81], [82, 95], [134, 149], [161, 172], [173, 180], [181, 185]]"
11,15118,13,1,20211005,5089,"[[70, 81], [82, 95], [134, 149], [161, 172], [173, 180], [181, 185]]"
12,15118,13,1,20211006,5089,"[[0, 329]]"
13,15118,13,1,20211007,5089,"[[0, 329]]"
14,15118,13,1,20211008,5089,"[[0, 329]]"
15,15118,13,1,20211011,5089,"[[0, 468]]"
16,15118,13,1,20211012,5089,"[[0, 329]]"
17,15118,13,1,20211013,5089,"[[0, 329]]"
18,15118,13,1,20211014,5089,"[[57, 81], [115, 130], [142, 153], [154, 161], [162, 166]]"
19,15118,13,1,20211015,5089,"[[57, 81], [115, 130], [142, 153], [154, 161], [162, 166]]"
20,15119,13,1,20210920,5074F,"[[57, 81], [115, 130], [142, 153], [154, 161], [162, 166]]"
21,15119,13,1,20210921,5074F,"[[57, 81], [115, 130], [142, 153], [154, 161], [162, 166]]"
22,15119,13,1,20210922,5074F,"[[0, 329]]"
23,15119,13,1,20210923,5074F,"[[0, 329]]"
24,15119,13,1,20210924,5074F,"[[0, 329]]"
25,15119,13,1,20210927,5074F,"[[0, 329]]"
26,15119,13,1,20210928,5074F,"[[0, 329]]"
27,15119,13,1,20210929,5074F,"[[0, 329]]"
28,15119,13,1,20210930,5074F,"[[70, 81], [82, 95], [134, 149], [161, 172], [173, 180], [181, 185]]"
